Festival,Year,Track,Title,Brand,Agency,Category,Award,Product,Permalink
The Loerie Awards,2025,Service Design,Jeep Grille Grill,Jeep,Lion Communication FZ - LLC,SERVICE DESIGN,Finalist,Wrangler,/awards/the_loerie_awards/2025/campaigns/jeep-grille-grill-jeep-lion-communication-fz-llc-2025-5/
The Loerie Awards,2025,Service Design,SMARTA WITH DATA,Airtel,The Partnership PUBLICIS,SERVICE DESIGN,Finalist,Telecommunication,/awards/the_loerie_awards/2025/campaigns/smarta-with-data-airtel-the-partnership-publicis-2025-4/
The Loerie Awards,2025,Service Design,Reinventing B2B Commerce,Converse South Africa,WeFuse Pty Ltd,SERVICE DESIGN,Finalist,B2B Commerce Retailer Sell-In Headless Site,/awards/the_loerie_awards/2025/campaigns/reinventing-b2b-commerce-converse-south-africa-wefuse-pty-ltd-2025/
The Loerie Awards,2025,Service Design,Recipe for Change,Arla Foods,Fortune Promoseven LLC,SERVICE DESIGN,Gold,Puck,/awards/the_loerie_awards/2025/campaigns/recipe-for-change-arla-foods-fortune-promoseven-llc-2025-3/
The Loerie Awards,2025,Service Design,Walla Visa,Visa,Saatchi Saatchi Middle East,SERVICE DESIGN,Silver,Card Transactions,/awards/the_loerie_awards/2025/campaigns/walla-visa-visa-saatchi-saatchi-middle-east-2025-9/
The Loerie Awards,2025,Service Design,FinDR pronounced finder,Profmed,Faith and Fear Retroviral and MSL,SERVICE DESIGN,Silver,Profmed,/awards/the_loerie_awards/2025/campaigns/findr-pronounced-finder-profmed-faith-and-fear-retroviral-and-msl-2025-3/
The Loerie Awards,2025,Service Design,STREET BITES WITH SHAQ,DEPARTMENT OF CULTURE AND TOURISM ABU DHABI,SERVICEPLAN MIDDLE EAST FZ-LLC,SERVICE DESIGN,Bronze,EXPERIENCE ABU DHABI,/awards/the_loerie_awards/2025/campaigns/street-bites-with-shaq-department-of-culture-and-tourism-abu-dhabi-serviceplan-middle-east-fz-llc-2025-2/
The Loerie Awards,2025,Service Design,Future Menus 2024,Unilever Food Solutions,Attic Rush Advertising and Marketing Pty Ltd,SERVICE DESIGN,Finalist,Food Solutions,/awards/the_loerie_awards/2025/campaigns/future-menus-2024-unilever-food-solutions-attic-rush-advertising-and-marketing-pty-ltd-2025/
The Loerie Awards,2025,Service Design,Walla Visa,Visa,Saatchi Saatchi Middle East,SERVICE DESIGN,Finalist,Card Transactions,/awards/the_loerie_awards/2025/campaigns/walla-visa-visa-saatchi-saatchi-middle-east-2025-10/
The Loerie Awards,2025,Service Design,Walla Visa,Visa,Saatchi Saatchi Middle East,SERVICE DESIGN,Finalist,Card Transactions,/awards/the_loerie_awards/2025/campaigns/walla-visa-visa-saatchi-saatchi-middle-east-2025-11/
The Loerie Awards,2025,Service Design,SAB130 - A letter 130 years in the making,SAB ABInBev,Boundless - The Unlimited Agency Pty Ltd,SERVICE DESIGN,Finalist,SAB Corporate,/awards/the_loerie_awards/2025/campaigns/sab130-a-letter-130-years-in-the-making-sab-abinbev-boundless-the-unlimited-agency-pty-ltd-2025/
The Loerie Awards,2025,Service Design,Cardvert,e,Saatchi Saatchi Middle East,SERVICE DESIGN,Finalist,Digital Wallet,/awards/the_loerie_awards/2025/campaigns/cardvert-e-saatchi-saatchi-middle-east-2025-6/
The Loerie Awards,2025,Service Design,Unexpected Connections,Nedbank,Joe Public,SERVICE DESIGN,Finalist,Corporate Investment Banking CIB,/awards/the_loerie_awards/2025/campaigns/unexpected-connections-nedbank-joe-public-2025/
The Loerie Awards,2025,Service Design,Second Rodeo,Second Rodeo,Halo,SERVICE DESIGN,Finalist,Second Rodeo,/awards/the_loerie_awards/2025/campaigns/second-rodeo-second-rodeo-halo-2025-2/
The Loerie Awards,2025,Service Design,The Elevator Pitch,Talent 10,Halo,SERVICE DESIGN,Finalist,Talent 10,/awards/the_loerie_awards/2025/campaigns/the-elevator-pitch-talent-10-halo-2025/
The Loerie Awards,2025,Service Design,Insured Billboards,easypaisa,Impact BBDO,SERVICE DESIGN,Finalist,easypaisa,/awards/the_loerie_awards/2025/campaigns/insured-billboards-easypaisa-impact-bbdo-2025-5/
The Loerie Awards,2025,Comedic Impact,Obsession,General Entertainment Authority,BigTime Creative Shop,COMEDIC IMPACT,Gold,Fight Night,/awards/the_loerie_awards/2025/campaigns/obsession-general-entertainment-authority-bigtime-creative-shop-2025-7/
The Loerie Awards,2025,Comedic Impact,Save our stay SOS,City Lodge Hotel Group,TBWA Hunt Lascaris Johannesburg Pty Ltd,COMEDIC IMPACT,Campaign Gold,City Lodge Hotels,/awards/the_loerie_awards/2025/campaigns/save-our-stay-sos-city-lodge-hotel-group-tbwa-hunt-lascaris-johannesburg-pty-ltd-2025-13/
The Loerie Awards,2025,Comedic Impact,Its giving whisky,Heineken Beverages South Africa,TBWA- Hunt Lascaris,COMEDIC IMPACT,Silver,Savanna Cider,/awards/the_loerie_awards/2025/campaigns/its-giving-whisky-heineken-beverages-south-africa-tbwa-hunt-lascaris-2025-3/
The Loerie Awards,2025,Comedic Impact,The Out Of Office Out Of Home,Pineapple,Halo,COMEDIC IMPACT,Silver,Insurace,/awards/the_loerie_awards/2025/campaigns/the-out-of-office-out-of-home-pineapple-halo-2025-5/
The Loerie Awards,2025,Comedic Impact,Why Choose,Chicken Licken,Joe Public,COMEDIC IMPACT,Bronze,Soul Square MealOao,/awards/the_loerie_awards/2025/campaigns/why-choose-chicken-licken-joe-public-2025-3/
The Loerie Awards,2025,Comedic Impact,Let There Be Cake,KFC,Bananas,COMEDIC IMPACT,Bronze,Brand,/awards/the_loerie_awards/2025/campaigns/let-there-be-cake-kfc-bananas-2025-3/
The Loerie Awards,2025,Comedic Impact,The F-Show,Sanlam,Accenture Song,COMEDIC IMPACT,Bronze,Financial,/awards/the_loerie_awards/2025/campaigns/the-f-show-sanlam-accenture-song-2025-11/
The Loerie Awards,2025,Comedic Impact,TryJanuary,Heineken Beverages South Africa,TBWA- Hunt Lascaris,COMEDIC IMPACT,Campaign Bronze,Savanna Cider,/awards/the_loerie_awards/2025/campaigns/tryjanuary-heineken-beverages-south-africa-tbwa-hunt-lascaris-2025-13/
The Loerie Awards,2025,Comedic Impact,Save our Stay SOS,City Lodge Hotel Group,TBWA Hunt Lascaris Johannesburg Pty Ltd,COMEDIC IMPACT,Finalist,City Lodge Hotels,/awards/the_loerie_awards/2025/campaigns/save-our-stay-sos-city-lodge-hotel-group-tbwa-hunt-lascaris-johannesburg-pty-ltd-2025-14/
The Loerie Awards,2025,Comedic Impact,TryJanuary,Heineken Beverages South Africa,TBWA- Hunt Lascaris,COMEDIC IMPACT,Finalist,Savanna Cider,/awards/the_loerie_awards/2025/campaigns/tryjanuary-heineken-beverages-south-africa-tbwa-hunt-lascaris-2025-14/
The Loerie Awards,2025,Comedic Impact,TryJanuary,Heineken Beverages South Africa,TBWA- Hunt Lascaris,COMEDIC IMPACT,Finalist,Savanna Cider,/awards/the_loerie_awards/2025/campaigns/tryjanuary-heineken-beverages-south-africa-tbwa-hunt-lascaris-2025-15/
The Loerie Awards,2025,Comedic Impact,DryJan,Heineken Beverages South Africa,TBWA Hunt Lascaris Johannesburg Pty Ltd,COMEDIC IMPACT,Finalist,Windhoek Beer,/awards/the_loerie_awards/2025/campaigns/dryjan-heineken-beverages-south-africa-tbwa-hunt-lascaris-johannesburg-pty-ltd-2025-5/
The Loerie Awards,2025,Comedic Impact,Cheetos Pants,Cheetos,Impact BBDO,COMEDIC IMPACT,Finalist,Cheetos,/awards/the_loerie_awards/2025/campaigns/cheetos-pants-cheetos-impact-bbdo-2025-8/
The Loerie Awards,2025,Comedic Impact,NameTheDrink,Heineken,Halo,COMEDIC IMPACT,Finalist,Klipdrift,/awards/the_loerie_awards/2025/campaigns/namethedrink-heineken-halo-2025/
The Loerie Awards,2025,Comedic Impact,Insurance Is Like,Pineapple,Halo,COMEDIC IMPACT,Finalist,Insurance,/awards/the_loerie_awards/2025/campaigns/insurance-is-like-pineapple-halo-2025-4/
The Loerie Awards,2025,Comedic Impact,Wasted Food,SAB ABInBev,Joe Public,COMEDIC IMPACT,Finalist,Flying Fish,/awards/the_loerie_awards/2025/campaigns/wasted-food-sab-abinbev-joe-public-2025-7/
The Loerie Awards,2025,Comedic Impact,The Homecoming,Chicken Licken,Joe Public,COMEDIC IMPACT,Finalist,Hotwings,/awards/the_loerie_awards/2025/campaigns/the-homecoming-chicken-licken-joe-public-2025-2/
The Loerie Awards,2025,Comedic Impact,In-Snore Coupons,SleepZone,Impact BBDO,COMEDIC IMPACT,Finalist,SleepZone,/awards/the_loerie_awards/2025/campaigns/in-snore-coupons-sleepzone-impact-bbdo-2025-6/
The Loerie Awards,2025,Comedic Impact,The Dark Circle Sale,Home Centre,Leo Middle East,COMEDIC IMPACT,Finalist,Furniture,/awards/the_loerie_awards/2025/campaigns/the-dark-circle-sale-home-centre-leo-middle-east-2025-16/
The Loerie Awards,2025,Comedic Impact,The Axe Effect,Axe,FCB Africa,COMEDIC IMPACT,Finalist,Axe Deodorant,/awards/the_loerie_awards/2025/campaigns/the-axe-effect-axe-fcb-africa-2025-3/
The Loerie Awards,2025,Comedic Impact,Party now Peri later campaign,Nandos,VML SA,COMEDIC IMPACT,Finalist,Nandos,/awards/the_loerie_awards/2025/campaigns/party-now-peri-later-campaign-nandos-vml-sa-2025-3/
The Loerie Awards,2025,Comedic Impact,Fraud is no Fairy Tale,Standard Bank,VML SA,COMEDIC IMPACT,Finalist,Banking security,/awards/the_loerie_awards/2025/campaigns/fraud-is-no-fairy-tale-standard-bank-vml-sa-2025-9/
The Loerie Awards,2025,Comedic Impact,The Unfluencer,KFC,Bananas,COMEDIC IMPACT,Finalist,Buldak Dunked Wings,/awards/the_loerie_awards/2025/campaigns/the-unfluencer-kfc-bananas-2025-5/
The Loerie Awards,2025,Comedic Impact,Whole World Wide Web,Makro,Accenture Song,COMEDIC IMPACT,Finalist,Retail,/awards/the_loerie_awards/2025/campaigns/whole-world-wide-web-makro-accenture-song-2025-4/
The Loerie Awards,2025,Comedic Impact,SAMMA FRESH,ABInBev,Create Mozambique,COMEDIC IMPACT,Finalist,2M Beer,/awards/the_loerie_awards/2025/campaigns/samma-fresh-abinbev-create-mozambique-2025/
The Loerie Awards,2025,Comedic Impact,RAM Traffic Therapy,RAM,Lion Communication FZ - LLC,COMEDIC IMPACT,Finalist,RAM,/awards/the_loerie_awards/2025/campaigns/ram-traffic-therapy-ram-lion-communication-fz-llc-2025/
The Loerie Awards,2025,Comedic Impact,Too Good To Wait For,McDonalds,Lion Communication FZ - LLC,COMEDIC IMPACT,Finalist,McDonalds Fries,/awards/the_loerie_awards/2025/campaigns/too-good-to-wait-for-mcdonalds-lion-communication-fz-llc-2025/
The Loerie Awards,2025,Comedic Impact,POST-SALE HEARTACHE,HOME CENTRE,LEO MIDDLE EAST,COMEDIC IMPACT,Finalist,HOME DECOR AND FURNITURE,/awards/the_loerie_awards/2025/campaigns/post-sale-heartache-home-centre-leo-middle-east-2025-7/
The Loerie Awards,2025,New Launch Campaign,FOREVER GOLF,Volkswagen South Africa,Ogilvy,NEW LAUNCH CAMPAIGN,Gold,Golf,/awards/the_loerie_awards/2025/campaigns/forever-golf-volkswagen-south-africa-ogilvy-2025-13/
The Loerie Awards,2025,New Launch Campaign,Savanna Neat,Heineken Beverages South Africa,TBWA- Hunt Lascaris,NEW LAUNCH CAMPAIGN,Silver,Savanna Cider,/awards/the_loerie_awards/2025/campaigns/savanna-neat-heineken-beverages-south-africa-tbwa-hunt-lascaris-2025-4/
The Loerie Awards,2025,New Launch Campaign,Kicks Key,Nissan ME,Digitas ME,NEW LAUNCH CAMPAIGN,Bronze,Nissan Kicks,/awards/the_loerie_awards/2025/campaigns/kicks-key-nissan-me-digitas-me-2025-3/
The Loerie Awards,2025,New Launch Campaign,The Unfluencer,KFC,Bananas,NEW LAUNCH CAMPAIGN,Bronze,Buldak Dunked Wings,/awards/the_loerie_awards/2025/campaigns/the-unfluencer-kfc-bananas-2025-6/
The Loerie Awards,2025,New Launch Campaign,The Coolest Ihram,Saudia Airlines,Landor,NEW LAUNCH CAMPAIGN,Finalist,Male and Femals Ihrams Islamic Pilgrim Unifrom,/awards/the_loerie_awards/2025/campaigns/the-coolest-ihram-saudia-airlines-landor-2025-5/
The Loerie Awards,2025,East Africa Breweries Limited A Timeless Flame,GUINNESS SMOOTH THIRD TIME IS A CHARM,GUINNESS,Guinness Ghana Breweries PLC,A NEW KIND OF HOMECOMING MANYATTA CIDER ALCOHOLIC BEVERAGE Finalist 2025,Finalist,GUINNESS SMOOTH STOUT,/awards/the_loerie_awards/2025/campaigns/guinness-smooth-third-time-is-a-charm-guinness-guinness-ghana-breweries-plc-2025/
The Loerie Awards,2025,East Africa Breweries Limited A Timeless Flame,The Dark Circle Sale,Home Centre,Leo Middle East,A NEW KIND OF HOMECOMING MANYATTA CIDER ALCOHOLIC BEVERAGE Finalist 2025,Finalist,Furniture,/awards/the_loerie_awards/2025/campaigns/the-dark-circle-sale-home-centre-leo-middle-east-2025-17/
The Loerie Awards,2025,East Africa Breweries Limited A Timeless Flame,HotMess,Maybelline x Nandos Collaboration,The MediaShop,A NEW KIND OF HOMECOMING MANYATTA CIDER ALCOHOLIC BEVERAGE Finalist 2025,Finalist,Maybelline Vinyl Ink Sauce,/awards/the_loerie_awards/2025/campaigns/hotmess-maybelline-x-nandos-collaboration-the-mediashop-2025/
The Loerie Awards,2025,East Africa Breweries Limited A Timeless Flame,Matchday Meltdown,Showmax,TW Retroviral Grid Worldwide,A NEW KIND OF HOMECOMING MANYATTA CIDER ALCOHOLIC BEVERAGE Finalist 2025,Finalist,Showmax Premier League,/awards/the_loerie_awards/2025/campaigns/matchday-meltdown-showmax-tw-retroviral-grid-worldwide-2025-5/
The Loerie Awards,2025,East Africa Breweries Limited A Timeless Flame,Vaseline Cera Glow,Unilever,Ogilvy,A NEW KIND OF HOMECOMING MANYATTA CIDER ALCOHOLIC BEVERAGE Finalist 2025,Finalist,Vaseline Cera Glow,/awards/the_loerie_awards/2025/campaigns/vaseline-cera-glow-unilever-ogilvy-2025/
The Loerie Awards,2025,Marketing Impact Award,Insured Billboards,easypaisa,Impact BBDO,MARKETING IMPACT AWARD,Finalist,easypaisa,/awards/the_loerie_awards/2025/campaigns/insured-billboards-easypaisa-impact-bbdo-2025-6/
The Loerie Awards,2025,Marketing Impact Award,The Leave of Absence,ItsHerWay,Saatch Saatchi Middle East,MARKETING IMPACT AWARD,Finalist,B2B purpose-driven initiative,/awards/the_loerie_awards/2025/campaigns/the-leave-of-absence-itsherway-saatch-saatchi-middle-east-2025/
The Loerie Awards,2025,Marketing Impact Award,Unboxing Skin,Nivea,Saatchi Saatchi Middle East,MARKETING IMPACT AWARD,Finalist,Nivea Sun,/awards/the_loerie_awards/2025/campaigns/unboxing-skin-nivea-saatchi-saatchi-middle-east-2025-3/
The Loerie Awards,2025,Marketing Impact Award,Walla Visa,Visa,Saatchi Saatchi Middle East,MARKETING IMPACT AWARD,Finalist,Card Transactions,/awards/the_loerie_awards/2025/campaigns/walla-visa-visa-saatchi-saatchi-middle-east-2025-12/
The Loerie Awards,2025,Marketing Impact Award,Active Journalism,AnNahar Newspaper,Impact BBDO,MARKETING IMPACT AWARD,Finalist,AnNahar Newspaper,/awards/the_loerie_awards/2025/campaigns/active-journalism-annahar-newspaper-impact-bbdo-2025/
The Loerie Awards,2025,Marketing Impact Award,Trade-Up,Heinz,Leo Middle East,MARKETING IMPACT AWARD,Finalist,Ketchup,/awards/the_loerie_awards/2025/campaigns/trade-up-heinz-leo-middle-east-2025-2/
The Loerie Awards,2025,Student Awards,Out there,Hisense,AAA School of Advertising,FILM - TV CINEMA INTERNET COMMERCIALS,Finalist,Home appliances and consumer electronics,/awards/the_loerie_awards/2025/campaigns/out-there-hisense-aaa-school-of-advertising-2025/
The Loerie Awards,2025,Student Awards,The Animation School - Bounce,3D Animated Graduation Film,The Animation School PTY Ltd,FILM - ONLINE FILM SHORT FILM MUSIC VIDEOS,Gold,Graduation Film,/awards/the_loerie_awards/2025/campaigns/the-animation-school-bounce-3d-animated-graduation-film-the-animation-school-pty-ltd-2025/
The Loerie Awards,2025,Student Awards,The Animation School - Livid Mortis,3D Animated Graduation Film,The Animation School PTY Ltd,FILM - ONLINE FILM SHORT FILM MUSIC VIDEOS,Gold,Graduation Film,/awards/the_loerie_awards/2025/campaigns/the-animation-school-livid-mortis-3d-animated-graduation-film-the-animation-school-pty-ltd-2025/
The Loerie Awards,2025,Student Awards,The Animation School - Fruits and Nuts,3D Animated Graduation Film,The Animation School PTY Ltd,FILM - ONLINE FILM SHORT FILM MUSIC VIDEOS,Silver,Graduation Film,/awards/the_loerie_awards/2025/campaigns/the-animation-school-fruits-and-nuts-3d-animated-graduation-film-the-animation-school-pty-ltd-2025/
The Loerie Awards,2025,Student Awards,The Animation School - Leapt Niches,3D Animated Graduation Film,The Animation School PTY Ltd,FILM - ONLINE FILM SHORT FILM MUSIC VIDEOS,Silver,Graduation Film,/awards/the_loerie_awards/2025/campaigns/the-animation-school-leapt-niches-3d-animated-graduation-film-the-animation-school-pty-ltd-2025/
The Loerie Awards,2025,Student Awards,The Animation School - Gully For You,3D Animated Graduation Film,The Animation School PTY Ltd,FILM - ONLINE FILM SHORT FILM MUSIC VIDEOS,Silver,Graduation Film,/awards/the_loerie_awards/2025/campaigns/the-animation-school-gully-for-you-3d-animated-graduation-film-the-animation-school-pty-ltd-2025/
The Loerie Awards,2025,Open Window Fayze,Bee Safe,The Happy Project,Stellenbosch University,Dropping a Bombshell Open Window Myth Bronze 2025,Bronze,Sex education,/awards/the_loerie_awards/2025/campaigns/bee-safe-the-happy-project-stellenbosch-university-2025/
The Loerie Awards,2025,Open Window Fayze,Pond Scum,Open Window,Open Window,Dropping a Bombshell Open Window Myth Bronze 2025,Finalist,Triptych,/awards/the_loerie_awards/2025/campaigns/pond-scum-open-window-open-window-2025/
The Loerie Awards,2025,Student Awards,Herd Behaviour,HBO,University of Pretoria,STUDENT - MOTION GRAPHIC DESIGN,Silver,Title Sequence,/awards/the_loerie_awards/2025/campaigns/herd-behaviour-hbo-university-of-pretoria-2025/
The Loerie Awards,2025,Student Awards,Eye on the Wall,University of Pretoria,University of Pretoria,STUDENT - MOTION GRAPHIC DESIGN,Bronze,Title Sequence,/awards/the_loerie_awards/2025/campaigns/eye-on-the-wall-university-of-pretoria-university-of-pretoria-2025/
The Loerie Awards,2025,Student Awards,Shadows,,University of Pretoria,STUDENT - MOTION GRAPHIC DESIGN,Bronze,Shortfilm,/awards/the_loerie_awards/2025/campaigns/shadows-university-of-pretoria-2025/
The Loerie Awards,2025,Student Awards,Chernobyl,Chernobyl Series,Stellenbosch Academy of Design Photography,STUDENT - MOTION GRAPHIC DESIGN,Bronze,Title Sequence,/awards/the_loerie_awards/2025/campaigns/chernobyl-chernobyl-series-stellenbosch-academy-of-design-photography-2025/
The Loerie Awards,2025,Student Awards,Echo of Absence,University Study,Durban University of Technology,STUDENT - MOTION GRAPHIC DESIGN,Finalist,Motion Graphic,/awards/the_loerie_awards/2025/campaigns/echo-of-absence-university-study-durban-university-of-technology-2025/
The Loerie Awards,2025,Student Awards,Silver Linings,University of Pretoria,University of Pretoria,STUDENT - MOTION GRAPHIC DESIGN,Finalist,Title Sequence,/awards/the_loerie_awards/2025/campaigns/silver-linings-university-of-pretoria-university-of-pretoria-2025/
The Loerie Awards,2025,Student Awards,What is life without creativity,University of Pretoria,University of Pretoria,STUDENT - MOTION GRAPHIC DESIGN,Finalist,Infomotion,/awards/the_loerie_awards/2025/campaigns/what-is-life-without-creativity-university-of-pretoria-university-of-pretoria-2025/
The Loerie Awards,2025,Student Awards,What is the best toy,,University of Pretoria,STUDENT - MOTION GRAPHIC DESIGN,Finalist,Infomotion,/awards/the_loerie_awards/2025/campaigns/what-is-the-best-toy-university-of-pretoria-2025/
The Loerie Awards,2025,Student Awards,Fantastic Mr Fox,Fantastic Mr Fox,Stellenbosch Academy of Design Photography,STUDENT - MOTION GRAPHIC DESIGN,Finalist,Title Sequence,/awards/the_loerie_awards/2025/campaigns/fantastic-mr-fox-fantastic-mr-fox-stellenbosch-academy-of-design-photography-2025/
The Loerie Awards,2025,Student Awards,La La Land,La La Land,Stellenbosch Academy of Design Photography,STUDENT - MOTION GRAPHIC DESIGN,Finalist,Title Sequence,/awards/the_loerie_awards/2025/campaigns/la-la-land-la-la-land-stellenbosch-academy-of-design-photography-2025/
The Loerie Awards,2025,Student Awards,Museums,Virgin Airlines,Red Yellow Creative School of Business,RADIO COMMERCIALS BRANDED CONTENT,Silver,Fare sale,/awards/the_loerie_awards/2025/campaigns/museums-virgin-airlines-red-yellow-creative-school-of-business-2025/
The Loerie Awards,2025,Student Awards,Neighbours Dog,Bose,IIE-Vega,RADIO COMMERCIALS BRANDED CONTENT,Bronze,Noise-cancelling headphones,/awards/the_loerie_awards/2025/campaigns/neighbours-dog-bose-iie-vega-2025/
The Loerie Awards,2025,Student Awards,Collie Confessions,Pedigree,IIE-Vega,RADIO COMMERCIALS BRANDED CONTENT,Bronze,Dog food,/awards/the_loerie_awards/2025/campaigns/collie-confessions-pedigree-iie-vega-2025/
The Loerie Awards,2025,Student Awards,Doctor,Virgin Airlines,Red Yellow Creative School of Business,RADIO COMMERCIALS BRANDED CONTENT,Finalist,Fare sale,/awards/the_loerie_awards/2025/campaigns/doctor-virgin-airlines-red-yellow-creative-school-of-business-2025/
