Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image,Permalink
Cannes Lions,2020,PR,BLAME NO MORE,HYPE MAGAZINE,TBWA\HUNT\LASCARIS,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6c0d34ad9d3d4c3e8afeced361c08ed5,/awards/canneslions/2020/campaigns/blame-no-more-hype-magazine-tbwahuntlascaris-2020-8/
Cannes Lions,2020,PR,THE WORLDS TALLEST DONATION BOX,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,MULLENLOWE MENA,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/78d767288166416cbc955d14dc2cca77,/awards/canneslions/2020/campaigns/the-worlds-tallest-donation-box-the-mohammed-bin-rashid-al-maktoum-global-initiatives-mullenlowe-mena-2020-12/
Cannes Lions,2020,PR,STRAWMITMENTS,MARVIVA,ORSON,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/876f6654233e43d993196558b7f61ec2,/awards/canneslions/2020/campaigns/strawmitments-marviva-orson-2020/
Cannes Lions,2020,PR,FAQ YOU,YOUTH AGAINST AIDS,LOVED,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bf5ea361d4fb4a96a5e7b5f4357a4c52,/awards/canneslions/2020/campaigns/faq-you-youth-against-aids-loved-2020-4/
Cannes Lions,2020,PR,SIGN THE SMILE OFF,AMNESTY INTERNATIONAL SOUTH AFRICA,JOE PUBLIC UNITED,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e83737ce712a445eb96fead9d20ad9cb,/awards/canneslions/2020/campaigns/sign-the-smile-off-amnesty-international-south-africa-joe-public-united-2020-2/
Cannes Lions,2020,PR,TACKLE CAN WAIT,CONCUSSION LEGACY FOUNDATION,FINGERPAINT,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/30f6834f352647fc859484a934b1447b,/awards/canneslions/2020/campaigns/tackle-can-wait-concussion-legacy-foundation-fingerpaint-2020-4/
Cannes Lions,2020,PR,IM ALL EARS CAMPAIGN,LIFE INSURANCE PHILANTHROPY FOUNDATION,KPR & ASSOCIATES,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d9c1098d90854a8eaeee397f12f4b249,/awards/canneslions/2020/campaigns/im-all-ears-campaign-life-insurance-philanthropy-foundation-kpr-and-associates-2020/
Cannes Lions,2020,PR,PARKSCAPES,REGENT PARK SCHOOL OF MUSIC,BBDO,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f80942c1928b456f93bd53e2ab945b21,/awards/canneslions/2020/campaigns/parkscapes-regent-park-school-of-music-bbdo-2020-5/
Cannes Lions,2020,PR,A HIGH PRICE,CIVIL RIGHTS DEFENDERS,PRIME WEBER SHANDWICK,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f2294520ee104bae89744bcc704772fc,/awards/canneslions/2020/campaigns/a-high-price-civil-rights-defenders-prime-weber-shandwick-2020/
Cannes Lions,2020,PR,THANKSTOCHALLENGE,MINISTRY OF HEALTH&WELFARE,PAGELAB,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3c49cc21390c43f9845c312df90e0276,/awards/canneslions/2020/campaigns/thankstochallenge-ministry-of-health-and-welfare-pagelab-2020/
Cannes Lions,2020,PR,WALL OF FLAMES,NSW RURAL FIRE SERVICE,WUNDERMAN THOMPSON,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f00cc5738f7145f68f3bb6336e5cbff6,/awards/canneslions/2020/campaigns/wall-of-flames-nsw-rural-fire-service-wunderman-thompson-2020-3/
Cannes Lions,2020,PR,THE PERFECT VOICEOVERS,CAUSES FOR ANIMALS SINGAPORE,EDELMAN SINGAPORE,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b8070712043d469984ff660d0352dacf,/awards/canneslions/2020/campaigns/the-perfect-voiceovers-causes-for-animals-singapore-edelman-singapore-2020-2/
Cannes Lions,2020,PR,UNSANITARY,HEY GIRLS,adam&eveDDB,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6520bdeaf26c49f68d69ba3fe47af44c,/awards/canneslions/2020/campaigns/unsanitary-hey-girls-adam-and-eveddb-2020-2/
Cannes Lions,2020,PR,LIVE FROM THE LIBRARY,CHICAGO PUBLIC LIBRARY,FCB CHICAGO,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6d57111c80584143a5ef9754235fee86,/awards/canneslions/2020/campaigns/live-from-the-library-chicago-public-library-fcb-chicago-2020/
Cannes Lions,2020,PR,40000 STRONG,HELP FOR HEROES,McCANN,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/42284aec9e024098bfec019124887c12,/awards/canneslions/2020/campaigns/40000-strong-help-for-heroes-mccann-2020-10/
Cannes Lions,2020,PR,WHAT YOU REALLY DONATE,SANAR UNA NACION,PAGES BBDO,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6b04216b0da4481ab8f3b07182c30535,/awards/canneslions/2020/campaigns/what-you-really-donate-sanar-una-nacion-pages-bbdo-2020-12/
Cannes Lions,2020,PR,MOMENT AGAINST SILENCE,THE MOVEMBER FOUNDATION,BC&F DENTSU,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/36f919759bc8455689b6919abd7e7f41,/awards/canneslions/2020/campaigns/moment-against-silence-the-movember-foundation-bc-and-f-dentsu-2020/
Cannes Lions,2020,PR,THE DEATH OF THE WARSAW PALM,UNEP/GRID-WARSAW CENTRE,SYRENA COMMUNICATIONS,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4819f2bf88e040699acfa9a6b935602e,/awards/canneslions/2020/campaigns/the-death-of-the-warsaw-palm-unepgrid-warsaw-centre-syrena-communications-2020-5/
Cannes Lions,2020,PR,EVERY DROP COUNTS,MEMAC OGILVY AMMAN JORDAN,MEMAC OGILVY,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a08f8b9df2ae4474980f2a2d2541180d,/awards/canneslions/2020/campaigns/every-drop-counts-memac-ogilvy-amman-jordan-memac-ogilvy-2020/
Cannes Lions,2020,PR,UGLY GERRY,REPRESENTUS,LEO BURNETT CHICAGO,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f5aa97f0e5744907968411b4153e8ca8,/awards/canneslions/2020/campaigns/ugly-gerry-representus-leo-burnett-chicago-2020-11/
Cannes Lions,2020,PR,FREIRAUM,OEKOLOGISCHE TIERZUCHT,McCANN,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/60fb490798954bf2b61a50a4896b5968,/awards/canneslions/2020/campaigns/freiraum-oekologische-tierzucht-mccann-2020-5/
Cannes Lions,2020,PR,ANTICORRUPTION HACKATHON ZNAMKAMARADA,ZNAMKAMARADA,WMC|GREY,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d5dd10b881d84cbdb45fc29e25ea738a,/awards/canneslions/2020/campaigns/anticorruption-hackathon-znamkamarada-znamkamarada-wmcgrey-2020-7/
Cannes Lions,2020,PR,PLASTIC PROMISES,PERUVIAN MINISTRY OF ENVIRONMENT,CIRCUS GREY,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b27329b2778c4e36b028da8a16ede707,/awards/canneslions/2020/campaigns/plastic-promises-peruvian-ministry-of-environment-circus-grey-2020-8/
Cannes Lions,2020,PR,THE HEADS UP CAMPAIGN,THE FOOTBALL ASSOCIATION & HEADS TOGETHER,FUSE,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/937ec5ff7d38429eac0a20f1ae898540,/awards/canneslions/2020/campaigns/the-heads-up-campaign-the-football-association-and-heads-together-fuse-2020/
Cannes Lions,2020,PR,IF THE CLIMATE CHANGES EVERYTHING CHANGES,WORLD WILDLIFE FUND (WWF),CHINA,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bcf35e03e9b540ea93163b07a55b0d4e,/awards/canneslions/2020/campaigns/if-the-climate-changes-everything-changes-world-wildlife-fund-wwf-china-2020-2/
Cannes Lions,2020,PR,UP SYNDROME,CORPORACION SINDROME DE DOWN,WUNDERMAN THOMPSON,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/444e1c77531c43f580870a03691d6ba9,/awards/canneslions/2020/campaigns/up-syndrome-corporacion-sindrome-de-down-wunderman-thompson-2020-2/
Cannes Lions,2020,PR,ISTAYHOMEFOR,SIX DEGREES,McCANN,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a7bcc5ea4062478c8abec96c6775d71b,/awards/canneslions/2020/campaigns/istayhomefor-six-degrees-mccann-2020-4/
Cannes Lions,2020,PR,-60% CULTURE,STATE OF THE ARTS,BBDO BELGIUM,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f45aecbf50d040138137ce54b7a399df,/awards/canneslions/2020/campaigns/60-culture-state-of-the-arts-bbdo-belgium-2020-5/
Cannes Lions,2020,PR,BACK TO SCHOOL ESSENTIALS,SANDY HOOK PROMISE,BBDO NEW YORK,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c3ae6448e1dc4e289f863432181d2641,/awards/canneslions/2020/campaigns/back-to-school-essentials-sandy-hook-promise-bbdo-new-york-2020-10/
Cannes Lions,2020,PR,RUSSIAN YOGA SCHOOL,COMMITTEE AGAINST TORTURE,ZEBRA HERO,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e0bc883dd00c4ea6833a2bc14e08eb33,/awards/canneslions/2020/campaigns/russian-yoga-school-committee-against-torture-zebra-hero-2020/
Cannes Lions,2020,PR,THE LAST OLDER PERSON TO DIE IN LONELINESS,BBK FOUNDATION,LLYC,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ced402e42c0d44979131ba91c254bd2e,/awards/canneslions/2020/campaigns/the-last-older-person-to-die-in-loneliness-bbk-foundation-llyc-2020-12/
Cannes Lions,2020,PR,FREEDOM,WORLD WILDLIFE FUND (WWF),McCANN,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3cf02dad2c504c58a15b150d1a0f2a8c,/awards/canneslions/2020/campaigns/freedom-world-wildlife-fund-wwf-mccann-2020-3/
Cannes Lions,2020,PR,LESSSALT,THAI HEALTH PROMOTION FOUNDATION,CJ WORX,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/04b7c42b351c43af9aa5e67a3f922948,/awards/canneslions/2020/campaigns/lesssalt-thai-health-promotion-foundation-cj-worx-2020-5/
Cannes Lions,2020,PR,SIGNAL FOR HELP,CANADIAN WOMENS FOUNDATION,JUNIPER PARK\TBWA,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f474aaba989b428b9ee9931aa08c58c6,/awards/canneslions/2020/campaigns/signal-for-help-canadian-womens-foundation-juniper-parktbwa-2020-5/
Cannes Lions,2020,PR,UNDAILY BREAD,UNHCR,PUBLICIS COLOMBIA,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bde2c8d0954e4dbe96c533817c7cbe1e,/awards/canneslions/2020/campaigns/undaily-bread-unhcr-publicis-colombia-2020-5/
Cannes Lions,2020,PR,SHOPPABLE GIRLS,COVENANT HOUSE,WEBER SHANDWICK,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a6fecce55b144dd0ad96f2d6f1f44055,/awards/canneslions/2020/campaigns/shoppable-girls-covenant-house-weber-shandwick-2020/
Cannes Lions,2020,PR,AMAZON BINGE SHOPPING,AMAZON PRIME VIDEO,HEREZIE,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/50716c87e5894937bffa6c044afbba84,/awards/canneslions/2020/campaigns/amazon-binge-shopping-amazon-prime-video-herezie-2020-7/
Cannes Lions,2020,PR,2019 MTV VIDEO MUSIC AWARDS STAN CAM,MTV,MTV,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d85c3c590ea94fbc8fa5f6ded6167795,/awards/canneslions/2020/campaigns/2019-mtv-video-music-awards-stan-cam-mtv-mtv-2020-6/
Cannes Lions,2020,PR,ROCKY MOUNTAIN HIGH,CARLS JR,ARNOLD WORLDWIDE,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/64a4dc20c5ec417b84d3cd79523226a7,/awards/canneslions/2020/campaigns/rocky-mountain-high-carls-jr-arnold-worldwide-2020-5/
Cannes Lions,2020,PR,AMERICA COULD USE A BEER,COORS BREWING COMPANY,DDB CHICAGO,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/54512526805d47149501ba6149e9c23a,/awards/canneslions/2020/campaigns/america-could-use-a-beer-coors-brewing-company-ddb-chicago-2020-6/
Cannes Lions,2020,PR,TOM BRADYS BIG ANNOUNCEMENT,HULU,BIG FAMILY TABLE,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5dc4999d60a94f1786a82453b2bd7b9c,/awards/canneslions/2020/campaigns/tom-bradys-big-announcement-hulu-big-family-table-2020-2/
Cannes Lions,2020,PR,UNHATEWOMEN,TERRE DE FEMMES,PHILIPP UND KEUNTJE,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b29309a4d247451ea01050ff2bde36e5,/awards/canneslions/2020/campaigns/unhatewomen-terre-de-femmes-philipp-und-keuntje-2020-11/
Cannes Lions,2020,PR,THISISNOTJEEP,JEEP,HUGE,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/544ba41d3f964c46b44816fcbf10f1f2,/awards/canneslions/2020/campaigns/thisisnotjeep-jeep-huge-2020/
Cannes Lions,2020,PR,TIKTIONARY,BYTEDANCE KK,TOHOKUSHINSHA FILM CORPORATION,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/eb6ebcdfe5f249c5bf8125d3874cf550,/awards/canneslions/2020/campaigns/tiktionary-bytedance-kk-tohokushinsha-film-corporation-2020-3/
Cannes Lions,2020,PR,THE DREAM JOB PROMOTION,PRANA,CAMPKING,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/843ea3d0ff4048d6b48a2d5083906216,/awards/canneslions/2020/campaigns/the-dream-job-promotion-prana-campking-2020-3/
Cannes Lions,2020,PR,UNSCRIPTED,BT SPORT,WUNDERMAN THOMPSON,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2ae8fe9463584236aeebe858e2627cd1,/awards/canneslions/2020/campaigns/unscripted-bt-sport-wunderman-thompson-2020-5/
Cannes Lions,2020,PR,SELFIEBUD,ABINBEV,JONES KNOWLES RITCHIE,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8b79937889e245df92bca5395bcb8b53,/awards/canneslions/2020/campaigns/selfiebud-abinbev-jones-knowles-ritchie-2020-3/
Cannes Lions,2020,PR,OPENFORDELIVERY,DOORDASH,THE MARTIN AGENCY,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2c653c83dab842aca498231813695adf,/awards/canneslions/2020/campaigns/openfordelivery-doordash-the-martin-agency-2020-4/
Cannes Lions,2020,PR,LIVE FREETING THE FINALS,CHIPOTLE,DAY ONE AGENCY,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1c5a8f8b8fdd4bdea4268228c86f303f,/awards/canneslions/2020/campaigns/live-freeting-the-finals-chipotle-day-one-agency-2020-2/
Cannes Lions,2020,PR,PLEASE ARREST ME,RIT FOUNDATION,OGILVY SINGAPORE,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e369f0d17b3b4fa1940a033e55a4639c,/awards/canneslions/2020/campaigns/please-arrest-me-rit-foundation-ogilvy-singapore-2020-5/
Cannes Lions,2020,PR,JIFVSGIF,JIF,PUBLICIS,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/89432acd233e4ad6a158f03f4096a987,/awards/canneslions/2020/campaigns/jifvsgif-jif-publicis-2020-7/
Cannes Lions,2020,PR,A HOLIDAY REUNION,XFINITY,GOODBY SILVERSTEIN & PARTNERS,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7b3b94d0981c443984086fc1bb9c0b50,/awards/canneslions/2020/campaigns/a-holiday-reunion-xfinity-goodby-silverstein-and-partners-2020-5/
Cannes Lions,2020,PR,PLEASEREMEMBERHUMANS EMERGENCY EEL EXHIBITION,ORIX REAL ESTATE CORPORATION,DENTSU INC,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e7ce44c97b704072bf0b1da62cb17d53,/awards/canneslions/2020/campaigns/pleaserememberhumans-emergency-eel-exhibition-orix-real-estate-corporation-dentsu-inc-2020-5/
Cannes Lions,2020,PR,DONTBEAPIRATE,O2,ELITE / MONDAY LOVERS,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c944fc792edf461b8d5c558c946c7926,/awards/canneslions/2020/campaigns/dontbeapirate-o2-elite-monday-lovers-2020/
Cannes Lions,2020,PR,MARMITE LIFE OF AN ICON,MARMITE,OLIVER,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9d4b3c4240ab4411b1fd5e93f8a9bbbd,/awards/canneslions/2020/campaigns/marmite-life-of-an-icon-marmite-oliver-2020/
Cannes Lions,2020,PR,GROLSCH LIVE SESSIONS,KONINKLIJKE GROLSCH,HPB | HET PR BUREAU,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a562f84f335640778cdacbe2ab0456a4,/awards/canneslions/2020/campaigns/grolsch-live-sessions-koninklijke-grolsch-hpb-het-pr-bureau-2020-2/
Cannes Lions,2020,PR,LIVE FROM THE LIBRARY,CHICAGO PUBLIC LIBRARY,FCB CHICAGO,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6d57111c80584143a5ef9754235fee86,/awards/canneslions/2020/campaigns/live-from-the-library-chicago-public-library-fcb-chicago-2020-2/
Cannes Lions,2020,PR,TURNS OUT FINGER LICKING ISNT GOOD,NANDOS,M&C SAATCHI ABEL,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cec95e7cc2524980a37adf286afd181b,/awards/canneslions/2020/campaigns/turns-out-finger-licking-isnt-good-nandos-m-and-c-saatchi-abel-2020-2/
Cannes Lions,2020,PR,AREA 51,ABINBEV,AB INBEV,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/99dd612b6456487aa9e7ffc8899dc779,/awards/canneslions/2020/campaigns/area-51-abinbev-ab-inbev-2020/
Cannes Lions,2020,PR,UGLY GERRY,REPRESENTUS,LEO BURNETT CHICAGO,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1c8b22ac853643dab0a75118f432323c,/awards/canneslions/2020/campaigns/ugly-gerry-representus-leo-burnett-chicago-2020-12/
Cannes Lions,2020,PR,WENDYS NOW THAT YOU MENTION US,WENDYS,VMLY&R,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d55a5376ab44480c9cf6f4d27e0df740,/awards/canneslions/2020/campaigns/wendys-now-that-you-mention-us-wendys-vmly-and-r-2020-5/
Cannes Lions,2020,PR,BACK TO SCHOOL ESSENTIALS,SANDY HOOK PROMISE,BBDO NEW YORK,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c3ae6448e1dc4e289f863432181d2641,/awards/canneslions/2020/campaigns/back-to-school-essentials-sandy-hook-promise-bbdo-new-york-2020-11/
Cannes Lions,2020,PR,THEREALHEROES PROJECT,ACTIVISION ASSOCIATION OF TENNIS PROFESSIONALS (ATP) ELECTRONIC ARTS (EA) MAJO,72ANDSUNNY,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3468ab76e44846e18f5af94b57e59165,/awards/canneslions/2020/campaigns/therealheroes-project-activision-association-of-tennis-professionals-atp-electronic-arts-ea-majo-72andsunny-2020/
Cannes Lions,2020,PR,KNIT KARL,THE WOOLMARK COMPANY KARL LAGERFELD,EXTREME AGENCY,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7afed6e08d86456cac3124e659ccc9ba,/awards/canneslions/2020/campaigns/knit-karl-the-woolmark-company-karl-lagerfeld-extreme-agency-2020/
Cannes Lions,2020,PR,QUARANCUTS,BARBA MENS GROOMING BOUTIQUE,Terri & Sandy,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4628e2999f744435bb2c8abe6967f476,/awards/canneslions/2020/campaigns/quarancuts-barba-mens-grooming-boutique-terri-and-sandy-2020/
Cannes Lions,2020,PR,UNSEEN PLAYERS,BANCO PICHINCHA,MULLENLOWE DELTA,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/856ae342a98e42c6b6eb232a37c1bdd9,/awards/canneslions/2020/campaigns/unseen-players-banco-pichincha-mullenlowe-delta-2020-2/
Cannes Lions,2020,PR,SHOPPABLE GIRLS,COVENANT HOUSE,WEBER SHANDWICK,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a6fecce55b144dd0ad96f2d6f1f44055,/awards/canneslions/2020/campaigns/shoppable-girls-covenant-house-weber-shandwick-2020-2/
Cannes Lions,2020,PR,LOSE YOUR VEGINITY,KELLOGGS,WEBER SHANDWICK,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d36a56fb825049198b06b2a6e60891e4,/awards/canneslions/2020/campaigns/lose-your-veginity-kelloggs-weber-shandwick-2020/
Cannes Lions,2020,PR,TWEET SOME HEAT,FRANKS REDHOT,GREY NEW YORK,Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a2fe175d15b345e9beb40cbe31283303,/awards/canneslions/2020/campaigns/tweet-some-heat-franks-redhot-grey-new-york-2020/
Cannes Lions,2020,PR,PROUD OF MY LABELS,MINISTRY OF EDUCATION REPUBLIC OF CHINA (TAIWAN),MINISTRY OF EDUCATION REPUBLIC OF CHINA (TAIWAN),Social Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1e6f3d36b75e4898b9beed6b95415285,/awards/canneslions/2020/campaigns/proud-of-my-labels-ministry-of-education-republic-of-china-taiwan-ministry-of-education-republic-of-china-taiwan-2020-3/
Cannes Lions,2020,PR,SEND NOODS NOT NUDES,POT NOODLE UNILEVER,OLIVER,Community Management,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7933dbe0a6a04634b5809df9d8103bdc,/awards/canneslions/2020/campaigns/send-noods-not-nudes-pot-noodle-unilever-oliver-2020-2/
Cannes Lions,2020,PR,WEARABLE BILLBOARDS,WINGSTOP,LEO BURNETT CHICAGO,Community Management,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1061a12ffb2440989d47cf0bdaba46f2,/awards/canneslions/2020/campaigns/wearable-billboards-wingstop-leo-burnett-chicago-2020-10/
Cannes Lions,2020,PR,THE DEATH OF MR PEANUT,KRAFT,VAYNERMEDIA,Community Management,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1f2c414b49004b13a3c8c08ae0f44d1e,/awards/canneslions/2020/campaigns/the-death-of-mr-peanut-kraft-vaynermedia-2020/
Cannes Lions,2020,PR,48 HOURS RESCUE CORONA WILL NEVER GIVE UP THE LIME,ABINBEV,PARTY A,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/13a633f2d2ec49e0982b5edd0a2c7cc0,/awards/canneslions/2020/campaigns/48-hours-rescue-corona-will-never-give-up-the-lime-abinbev-party-a-2020-3/
Cannes Lions,2020,PR,CHICKEN WARS,POPEYES LOUISIANA KITCHEN INC,GSD&M,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c99eb5645a514027a19c3103e1bff4a1,/awards/canneslions/2020/campaigns/chicken-wars-popeyes-louisiana-kitchen-inc-gsd-and-m-2020-8/
Cannes Lions,2020,PR,AMERICA COULD USE A BEER,COORS BREWING COMPANY,DDB CHICAGO,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/54512526805d47149501ba6149e9c23a,/awards/canneslions/2020/campaigns/america-could-use-a-beer-coors-brewing-company-ddb-chicago-2020-7/
Cannes Lions,2020,PR,GIVE HER A BREAK,GIVE HER A BREAK,MOJO SUPERMARKET,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/fd38b93d084b4cdcbc29c41c41752f2d,/awards/canneslions/2020/campaigns/give-her-a-break-give-her-a-break-mojo-supermarket-2020-11/
Cannes Lions,2020,PR,CUE3 VS THE INTERNET,TOYOTA MOTOR EUROPE,THE&PARTNERSHIP,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e6389cd56eed45f08b347f97593fc1c4,/awards/canneslions/2020/campaigns/cue3-vs-the-internet-toyota-motor-europe-the-and-partnership-2020/
Cannes Lions,2020,PR,THE GIFT THAT DOESNT GIVE BACK,AVIATION AMERICAN GIN,MAXIMUM EFFORT PRODUCTIONS,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5edd4cf1e5ce49d9bc3d65cbb94291a9,/awards/canneslions/2020/campaigns/the-gift-that-doesnt-give-back-aviation-american-gin-maximum-effort-productions-2020-3/
Cannes Lions,2020,PR,OPENFORDELIVERY,DOORDASH,THE MARTIN AGENCY,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2c653c83dab842aca498231813695adf,/awards/canneslions/2020/campaigns/openfordelivery-doordash-the-martin-agency-2020-5/
Cannes Lions,2020,PR,NISSAN JUKE FRANCFORT HIJACK,NISSAN,TBWA\G1,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4e2f144cecef45afa08f00441ebf8086,/awards/canneslions/2020/campaigns/nissan-juke-francfort-hijack-nissan-tbwag1-2020-5/
Cannes Lions,2020,PR,THE PHOTO THAT ECLIPSE THE WORLD,SAMSUNG,CHEIL WORLDWIDE CHILE - CERRO EL PLOMO,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b752647cec744a678785f86813d26590,/awards/canneslions/2020/campaigns/the-photo-that-eclipse-the-world-samsung-cheil-worldwide-chile-cerro-el-plomo-2020/
Cannes Lions,2020,PR,NATURAL LIGHT VIRTUAL COMMENCEMENT,ABINBEV,AB INBEV,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8e1f0ce02cfd42ae800225abd8600714,/awards/canneslions/2020/campaigns/natural-light-virtual-commencement-abinbev-ab-inbev-2020-3/
Cannes Lions,2020,PR,WHO DID IT FIRST? MCDONALDS VS ALEXANDER WANG,MCDONALDS,LEO BURNETT,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e1af903a15f64f87927b814fcd5778af,/awards/canneslions/2020/campaigns/who-did-it-first-mcdonalds-vs-alexander-wang-mcdonalds-leo-burnett-2020-5/
