Festival,Year,Track,Title,Agency,Brand,Country,Award,Credits,Permalink
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Sucesion,DAVID Buenos Aires,HSBC,Argentina,BRONCE,Prod argentinacine Realizador Augusto Gimenez Zapiola- Ale Rey Prod AudioSonido Bigotes Musica Post Prod argentinacine Pais Argentina,/awards/el_ojo/2024/campaigns/sucesion-hsbc-david-buenos-aires-2024-3/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Tormenta,Almap BBDO,O Boticario,Brasil,ORO,Prod MyMama Entertainment Realizador Kid Burro Prod AudioSonido Satelite Audio Post Prod Nash Pais Brasil,/awards/el_ojo/2024/campaigns/tormenta-o-boticario-almap-bbdo-2024-2/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,La Maquina del Tiempo,Publicis Impetu,Tienda Inglesa Uruguay,Uruguay,PLATA,Prod Olga Lee Realizador Oliver Lee Garland Prod AudioSonido La Mayor Post Prod Wild Animals Pais Uruguay,/awards/el_ojo/2024/campaigns/la-maquina-del-tiempo-tienda-inglesa-uruguay-publicis-impetu-2024-2/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Suerte shot on iPhone 15,TBWAMedia Arts Lab Miami,Apple,Estados Unidos,BRONCE,Prod Landia Realizador CLIQUA Raul Sanchez Pasqual Gutierrez Pais Estados Unidos,/awards/el_ojo/2024/campaigns/suerte-shot-on-iphone-15-apple-tbwamedia-arts-lab-miami-2024-6/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Suerte shot on iPhone 15,TBWAMedia Arts Lab Miami,Apple,Estados Unidos,BRONCE,Prod Landia Realizador CLIQUA Raul Sanchez Pasqual Gutierrez Pais Estados Unidos,/awards/el_ojo/2024/campaigns/suerte-shot-on-iphone-15-apple-tbwamedia-arts-lab-miami-2024-7/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,This is not a game,VML Mexico,de Movistar Mexico,Mexico,BRONCE,Prod Landia Realizador Lucas Shannon Prod AudioSonido BDS MUSIC -BDS MUSIC Post Prod Eduardo Sanchez Molina -Narf Alvarez -Luis Ambriz -Mateo Udon -Narf Alvarez -Jimena Luja Amezcua -Wilberth Oswaldo Letran Carrillo Guatemala-Tomas Blason Pais Mexico,/awards/el_ojo/2024/campaigns/this-is-not-a-game-de-movistar-mexico-vml-mexico-2024-2/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Fer,anonimo,Save the Children Mexico,Mexico,ORO,Prod Catatonia Realizador Laura Baumeister Prod AudioSonido Lalo Carrillo -Orlando Salinas-Audios Estudio Shalala -Ernesto Barraza-Sergio Azonos-Jean Pena Post Prod Fantastic Post -Julian Sarimento -Isaac Tellez -Carlos Cervantes -Alex del Pilar Pais Mexico,/awards/el_ojo/2024/campaigns/fer-save-the-children-mexico-anonimo-2024-4/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,This is not a game,VML Mexico,Movistar Mexico,Mexico,ORO,Prod Landia Realizador Lucas Shannon Prod AudioSonido BDS MUSIC -BDS MUSIC Post Prod Eduardo Sanchez Molina -Narf Alvarez -Luis Ambriz -Mateo Udon -Narf Alvarez -Jimena Luja Amezcua -Wilberth Oswaldo Letran Carrillo Guatemala-Tomas Blason Pais Mexico,/awards/el_ojo/2024/campaigns/this-is-not-a-game-movistar-mexico-vml-mexico-2024-13/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Suerte shot on iPhone 15,TBWAMedia Arts Lab Miami,Apple,Estados Unidos,PLATA,Prod Landia Realizador CLIQUA Raul Sanchez Pasqual Gutierrez Prod AudioSonido Gus Koven-Matt Keith-KC Dossett-Beau Manning Post Prod Zaldy Lopez -Jennifer Locke -Chris Meadows -Jill Bogdanowicz -Matt Moran -Pariah Creative -Michael Steinmann -Gladys Bernadac -Steven Wolff Pais Estados Unidos,/awards/el_ojo/2024/campaigns/suerte-shot-on-iphone-15-apple-tbwamedia-arts-lab-miami-2024-8/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Ultimo Viaje,Grey Mexico,Articulo 19,Mexico,PLATA,Prod Oriental Films Realizador Yupi Segura- Marindia Prod AudioSonido Paola Decanini -Azotea Post Post Prod Carlos Cepeda Pais Mexico,/awards/el_ojo/2024/campaigns/ultimo-viaje-articulo-19-grey-mexico-2024-2/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,La Cura,Africa Creative,de Editora Taverna,Brasil,BRONCE,Editora Taverna Prod Santeria Realizador Rafa Damy- Nicoly Cruvinel Post Prod Line VFX Otras Empresas 3t -Cabaret Pais Brasil,/awards/el_ojo/2024/campaigns/la-cura-de-editora-taverna-africa-creative-2024/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,This is not a game,VML Mexico,Movistar Mexico,Mexico,ORO,Prod Landia Realizador Lucas Shannon Prod AudioSonido BDS MUSIC -BDS MUSIC Post Prod Eduardo Sanchez Molina -Narf Alvarez -Luis Ambriz -Mateo Udon -Narf Alvarez -Jimena Luja Amezcua -Wilberth Oswaldo Letran Carrillo Guatemala-Tomas Blason Pais Mexico,/awards/el_ojo/2024/campaigns/this-is-not-a-game-movistar-mexico-vml-mexico-2024-14/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Tormenta,Almap BBDO,O Boticario,Brasil,PLATA,Prod MyMama Entertainment Realizador Kid Burro Prod AudioSonido Satelite Audio Post Prod Nash Pais Brasil,/awards/el_ojo/2024/campaigns/tormenta-o-boticario-almap-bbdo-2024-3/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Fer,anonimo,Save the Children Mexico,Mexico,BRONCE,Prod Catatonia Realizador Laura Baumeister Prod AudioSonido Lalo Carrillo -Orlando Salinas-Audios Estudio Shalala -Ernesto Barraza-Sergio Azonos-Jean Pena Post Prod Fantastic Post -Julian Sarimento -Isaac Tellez -Carlos Cervantes -Alex del Pilar Pais Mexico,/awards/el_ojo/2024/campaigns/fer-save-the-children-mexico-anonimo-2024-5/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,This is not a game,VML Mexico,Movistar Mexico,Mexico,ORO,Prod Landia Realizador Lucas Shannon Prod AudioSonido BDS MUSIC -BDS MUSIC Post Prod Eduardo Sanchez Molina -Narf Alvarez -Luis Ambriz -Mateo Udon -Narf Alvarez -Jimena Luja Amezcua -Wilberth Oswaldo Letran Carrillo Guatemala-Tomas Blason Pais Mexico,/awards/el_ojo/2024/campaigns/this-is-not-a-game-movistar-mexico-vml-mexico-2024-15/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Impossible Journey,Area 23,ASTER,Brasil,PLATA,Prod The Youth - Colossal Realizador YUCA- Bruno Brasil Prod AudioSonido Satelite Audio Post Prod Colossal Otras Empresas Farbewerk Fine Art Lab -ATELIE 39 Pais Brasil,/awards/el_ojo/2024/campaigns/impossible-journey-aster-area-23-2024/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,La Maquina del Tiempo,Publicis Impetu,Tienda Inglesa Uruguay,Uruguay,BRONCE,Prod Olga Lee Realizador Oliver Lee Garland Prod AudioSonido La Mayor Post Prod Wild Animals Pais Uruguay,/awards/el_ojo/2024/campaigns/la-maquina-del-tiempo-tienda-inglesa-uruguay-publicis-impetu-2024-3/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,The heroes,GUT Buenos Aires,The Coca-Cola Company,Argentina,ORO,Prod Landia - Partizan - Stillking Films Realizador Antoine Bardou-Jacquet Post Prod Bill Smedley -Electric Theatre Collective ETC -Andre Vidal Pais Argentina,/awards/el_ojo/2024/campaigns/the-heroes-the-coca-cola-company-gut-buenos-aires-2024-3/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Ashe Versus,TBWA Health Collective,Moderna Inc,Brasil,ORO,Prod The Youth - Colossal Realizador Duran Sodre- Maldita Prod AudioSonido Satelite Audio Post Prod Colossal Pais Brasil,/awards/el_ojo/2024/campaigns/ashe-versus-moderna-inc-tbwa-health-collective-2024-3/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Impossible Journey,Area 23,ASTER,Brasil,PLATA,Prod The Youth - Colossal Realizador YUCA- Bruno Brasil Prod AudioSonido Satelite Audio Post Prod Colossal Otras Empresas Farbewerk Fine Art Lab -ATELIE 39 Pais Brasil,/awards/el_ojo/2024/campaigns/impossible-journey-aster-area-23-2024-2/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,A que te sabe Pepsi Black 2024,BBDO Mexico,Pepsi Black,Mexico,BRONCE,Prod Oriental Films Realizador The Youth Prod AudioSonido Supreme music -Supreme music Post Prod PFX -PFX -JOAAO MACHADO Y MARIA LUISA MACHADO Pais Mexico,/awards/el_ojo/2024/campaigns/a-que-te-sabe-pepsi-black-2024-pepsi-black-bbdo-mexico-2024-2/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,A que te sabe Pepsi Black 2024,BBDO Mexico,Pepsi Black,Mexico,ORO,Prod Oriental Films Realizador The Youth Prod AudioSonido Supreme music -Supreme music Post Prod PFX -PFX -JOAAO MACHADO Y MARIA LUISA MACHADO Pais Mexico,/awards/el_ojo/2024/campaigns/a-que-te-sabe-pepsi-black-2024-pepsi-black-bbdo-mexico-2024-3/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,The heroes,GUT Buenos Aires,de The Coca-Cola Company,Argentina,ORO,Prod Landia - Partizan - Stillking Films Realizador Antoine Bardou-Jacquet Post Prod Bill Smedley -Electric Theatre Collective ETC -Andre Vidal Pais Argentina,/awards/el_ojo/2024/campaigns/the-heroes-de-the-coca-cola-company-gut-buenos-aires-2024/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Tormenta,Almap BBDO,de O Boticario,Brasil,PLATA,Prod MyMama Entertainment Realizador Kid Burro Prod AudioSonido Satelite Audio Post Prod MyMama Entertainment -Nash Pais Brasil,/awards/el_ojo/2024/campaigns/tormenta-de-o-boticario-almap-bbdo-2024/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Suerte shot on iPhone 15,TBWAMedia Arts Lab Miami,Apple,Estados Unidos,BRONCE,Prod Landia Realizador CLIQUA Raul Sanchez Pasqual Gutierrez Pais Estados Unidos,/awards/el_ojo/2024/campaigns/suerte-shot-on-iphone-15-apple-tbwamedia-arts-lab-miami-2024-9/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,A que te sabe Pepsi Black 2024,BBDO Mexico,Pepsi Black,Mexico,ORO,Prod Oriental Films Realizador The Youth Prod AudioSonido Supreme music -Supreme music Post Prod PFX -PFX -JOAAO MACHADO Y MARIA LUISA MACHADO Pais Mexico,/awards/el_ojo/2024/campaigns/a-que-te-sabe-pepsi-black-2024-pepsi-black-bbdo-mexico-2024-4/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Mi esencia- My heritage,Dentsu Creative Mexico,FUD,Estados Unidos,ORO,Prod Landia Realizador Alexis Gomez Prod AudioSonido BDS Pais Estados Unidos,/awards/el_ojo/2024/campaigns/mi-esencia-my-heritage-fud-dentsu-creative-mexico-2024-2/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Ashe Versus,TBWA Health Collective,Moderna Inc,Brasil,ORO,Prod The Youth - Colossal Realizador Duran Sodre- Maldita Prod AudioSonido Satelite Audio Post Prod Colossal Pais Brasil,/awards/el_ojo/2024/campaigns/ashe-versus-moderna-inc-tbwa-health-collective-2024-4/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Suerte shot on iPhone 15,TBWAMedia Arts Lab Miami,Apple,Estados Unidos,PLATA,Prod Landia Realizador CLIQUA Raul Sanchez Pasqual Gutierrez Pais Estados Unidos,/awards/el_ojo/2024/campaigns/suerte-shot-on-iphone-15-apple-tbwamedia-arts-lab-miami-2024-10/
El Ojo de Iberoamerica,2024,Produccion Audiovisual,A que te sabe Pepsi Black 2024,BBDO Mexico,Pepsi Black,Mexico,BRONCE,Prod Oriental Films Realizador The Youth Prod AudioSonido Supreme music -Supreme music Post Prod PFX -PFX -JOAAO MACHADO Y MARIA LUISA MACHADO Pais Mexico,/awards/el_ojo/2024/campaigns/a-que-te-sabe-pepsi-black-2024-pepsi-black-bbdo-mexico-2024-5/
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,Suerte shot on iPhone 15,TBWA Media Arts Lab Miami,Apple,Estados Unidos,ORO,Prod Landia Realizador CLIQUA Raul Sanchez Pasqual Gutierrez Pais Estados Unidos,/awards/el_ojo/2024/campaigns/suerte-shot-on-iphone-15-apple-tbwa-media-arts-lab-miami-2024/
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,Not so happy animals,GUT Mexico,de NotCo,Mexico,PLATA,Prod Primo - Papamusic Realizador Mike Usandivaras- Martin Jalfen Prod AudioSonido Papamusic Pais Mexico,/awards/el_ojo/2024/campaigns/not-so-happy-animals-de-notco-gut-mexico-2024/
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,UninterruptAds,Africa Creative,Budweiser,Brasil,PLATA,Prod Modo Integrado - La Carretera Films Prod AudioSonido Mugshot Otras Empresas Sante Music Agency Pais Brasil,/awards/el_ojo/2024/campaigns/uninterruptads-budweiser-africa-creative-2024-9/
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,Mejores Deseos,anonimo,de Save the Children Mexico,Mexico,BRONCE,Prod Central Films Realizador Kane Kwik Prod AudioSonido Ramiro del Real -Bernardo Bravo Post Prod Aaron hernandez Pais Mexico,/awards/el_ojo/2024/campaigns/mejores-deseos-de-save-the-children-mexico-anonimo-2024/
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,47,Klick Health,de Cafe Joyeux,Estados Unidos,BRONCE,Prod Zombie Studio - Canja Audio Culture Realizador Paulo Garcia Prod AudioSonido Canja Audio Culture -Eduardo Karas-Filipe Resende Pais Estados Unidos,/awards/el_ojo/2024/campaigns/47-de-cafe-joyeux-klick-health-2024/
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,Huracan,Grey Mexico,de Reinserta,Mexico,PLATA,Prod Oriental Films Realizador Garra Prod AudioSonido Papa Music -Papa Music Post Prod Warriors VFX Pais Mexico,/awards/el_ojo/2024/campaigns/huracan-de-reinserta-grey-mexico-2024/
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,Mejores Deseos,anonimo,de Save the Children Mexico,Mexico,BRONCE,Prod Central Films Realizador Kane Kwik Prod AudioSonido Ramiro del Real -Bernardo Bravo Post Prod Aaron hernandez Pais Mexico,/awards/el_ojo/2024/campaigns/mejores-deseos-de-save-the-children-mexico-anonimo-2024-2/
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,A que te sabe Pepsi Black 2024,BBDO Mexico,Pepsi Black,Mexico,BRONCE,Prod Oriental Films Realizador The Youth Prod AudioSonido Supreme music -Supreme music Post Prod PFX -PFX -JOAAO MACHADO Y MARIA LUISA MACHADO Pais Mexico,/awards/el_ojo/2024/campaigns/a-que-te-sabe-pepsi-black-2024-pepsi-black-bbdo-mexico-2024-6/
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,Not so happy animals,GUT Mexico,de NotCo,Mexico,ORO,Prod Primo - Papamusic Realizador Mike Usandivaras- Martin Jalfen Prod AudioSonido Papamusic Pais Mexico,/awards/el_ojo/2024/campaigns/not-so-happy-animals-de-notco-gut-mexico-2024-2/
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,Overthinking,Lemon,de PeruRail,Peru,ORO,Prod Manzanon Films Realizador Juan Carlo Garcia Rivera Prod AudioSonido Ruidos Amaestrados Pais Peru,/awards/el_ojo/2024/campaigns/overthinking-de-perurail-lemon-2024-2/
El Ojo de Iberoamerica,2024,Produccion Audio Sonido,13 Cielos Videoclip,WiedenKennedy Mexico,Victoria,Mexico,BRONCE,Prod The Maestros Realizador Rodrigo Valdes- Giuliana Tommasi Prod AudioSonido Yamil Misael Gomez Post Prod The Maestros -Mathematic Studio -Club Color -Diego Flores Otras Empresas Astro LX -Javier Umpierrez Pais Mexico,/awards/el_ojo/2024/campaigns/13-cielos-videoclip-victoria-wiedenkennedy-mexico-2024-2/
El Ojo de Iberoamerica,2024,Produccion Grafica,Find Your Summer,LOLA MullenLowe,Magnum Ice Cream,Espana,EL GRAN OJO GRAFICA,Prod MJZ Realizador Juan Cabral Prod AudioSonido Big Sync Post Prod Glassworks Otras Empresas Mindshare Pais Espana,/awards/el_ojo/2024/campaigns/find-your-summer-magnum-ice-cream-lola-mullenlowe-2024-14/
El Ojo de Iberoamerica,2024,Produccion Grafica,Find Your Summer,LOLA MullenLowe,Magnum Ice Cream,Espana,ORO,Prod MJZ Realizador Juan Cabral Prod AudioSonido Big Sync Post Prod Glassworks Otras Empresas Mindshare Pais Espana,/awards/el_ojo/2024/campaigns/find-your-summer-magnum-ice-cream-lola-mullenlowe-2024-15/
El Ojo de Iberoamerica,2024,Produccion Grafica,Thanks for Coke-Creating,VML Mexico - VML Brasil,Coca-Cola,Mexico,ORO,Prod Mango Films - Sugarcane Filmes - Baliprod - Glitch Productions - NetoShookan Productions Realizador Erik Tapia Otras Empresas Raw Audio -VML Brasil -Sugarcane Filmes -Ogilvy -EssenceMediacom Pais Mexico,/awards/el_ojo/2024/campaigns/thanks-for-coke-creating-coca-cola-vml-mexico-vml-brasil-2024-6/
El Ojo de Iberoamerica,2024,Produccion Grafica,Patrocinio sudado,Isla,Gatorade,Colombia,PLATA,Prod Aleta Media Realizador Matias Ferrari Pais Colombia,/awards/el_ojo/2024/campaigns/patrocinio-sudado-gatorade-isla-2024-3/
El Ojo de Iberoamerica,2024,Produccion Grafica,Lanches RL Thanks for Coke-Creating,VML Mexico - VML Brasil,Coca-Cola,Mexico,BRONCE,Prod Mango Films - Sugarcane Filmes - Baliprod - Glitch Productions - NetoShookan Productions Realizador Erik Tapia Otras Empresas Raw Audio -Ogilvy -EssenceMediacom Pais Mexico,/awards/el_ojo/2024/campaigns/lanches-rl-thanks-for-coke-creating-coca-cola-vml-mexico-vml-brasil-2024-2/
El Ojo de Iberoamerica,2024,Produccion Grafica,Bombon y Confeti Thanks for Coke-Creating,VML Mexico - VML Brasil,Coca-Cola,Mexico,BRONCE,Prod Mango Films - Sugarcane Filmes - Baliprod - Glitch Productions - NetoShookan Productions Realizador Erik Tapia Otras Empresas Raw Audio -Ogilvy -EssenceMediacom Pais Mexico,/awards/el_ojo/2024/campaigns/bombon-y-confeti-thanks-for-coke-creating-coca-cola-vml-mexico-vml-brasil-2024-3/
El Ojo de Iberoamerica,2024,Produccion Grafica,Braided history,DDB Latina Puerto Rico,Mizani,Puerto Rico,PLATA,Prod DDB Latina Puerto Rico Pais Puerto Rico,/awards/el_ojo/2024/campaigns/braided-history-mizani-ddb-latina-puerto-rico-2024-13/
El Ojo de Iberoamerica,2024,Produccion Grafica,Guess Who Won,LOLA MullenLowe,Persil,Espana,PLATA,Otras Empresas Mindshare Pais Espana,/awards/el_ojo/2024/campaigns/guess-who-won-persil-lola-mullenlowe-2024-4/
El Ojo de Iberoamerica,2024,Produccion Grafica,Made from recycled materials,BBDO Chile - BBDO Ecuador,Volkswagen,Ecuador,PLATA,Prod Wolf Credo Realizador Ale Burset Prod AudioSonido Post Prod Longest Line Pais Ecuador,/awards/el_ojo/2024/campaigns/made-from-recycled-materials-volkswagen-bbdo-chile-bbdo-ecuador-2024-2/
El Ojo de Iberoamerica,2024,Produccion Grafica,El peligro creciente,Anita y Vega,Volvo,Argentina,BRONCE,Prod Mama Hungara Realizador Martin Sigal Pais Argentina,/awards/el_ojo/2024/campaigns/el-peligro-creciente-volvo-anita-y-vega-2024-2/
El Ojo de Iberoamerica,2024,Produccion Grafica,Voice actors,Propeg,de ACBEU,Brasil,PLATA,Prod Activity Pais Brasil,/awards/el_ojo/2024/campaigns/voice-actors-de-acbeu-propeg-2024-2/
El Ojo de Iberoamerica,2024,Produccion Grafica,Invitados Inesperados,TBWAPeru,BCP,Peru,PLATA,Prod Naca Producciones Pais Peru,/awards/el_ojo/2024/campaigns/invitados-inesperados-bcp-tbwaperu-2024-2/
El Ojo de Iberoamerica,2024,Produccion Grafica,Main character,BBDO Chile,de Claro,Chile,BRONCE,Prod Custom Image Pais Chile,/awards/el_ojo/2024/campaigns/main-character-de-claro-bbdo-chile-2024-2/
El Ojo de Iberoamerica,2024,Produccion Grafica,Mind changing prices,Fahrenheit DDB,Plaza Vea,Peru,PLATA,Prod Senor Z Pais Peru,/awards/el_ojo/2024/campaigns/mind-changing-prices-plaza-vea-fahrenheit-ddb-2024-3/
El Ojo de Iberoamerica,2024,Produccion Grafica,Hearink Stories,Ogilvy Guatemala Guatemala,Penguin Random House Audiobooks,Guatemala,PLATA,Prod ZITIO Guatemala Realizador Ernesto Abrego Prod AudioSonido Felipe Santana Guatemala-Grupo Rec Latam Guatemala Post Prod ZITIO Guatemala Pais Guatemala,/awards/el_ojo/2024/campaigns/hearink-stories-penguin-random-house-audiobooks-ogilvy-guatemala-guatemala-2024-3/
El Ojo de Iberoamerica,2024,Produccion Grafica,Bk open laters,Garabato MullenLowe,Burger King Paraguay,Paraguay,BRONCE,Prod Garabato MullenLowe Realizador LA FILIAL Pais Paraguay,/awards/el_ojo/2024/campaigns/bk-open-laters-burger-king-paraguay-garabato-mullenlowe-2024-3/
El Ojo de Iberoamerica,2024,Produccion Grafica,Las 2 Caras,BBDO Mexico,Alexia Ortiz,Mexico,PLATA,Prod Rebolucion Realizador Monster Duo Prod AudioSonido Machete Musica Pais Mexico,/awards/el_ojo/2024/campaigns/las-2-caras-alexia-ortiz-bbdo-mexico-2024-2/
El Ojo de Iberoamerica,2024,Produccion Grafica,Paramount NS NOW,Publicis Impetu,de Nuevo Siglo,Uruguay,BRONCE,,/awards/el_ojo/2024/campaigns/paramount-ns-now-de-nuevo-siglo-publicis-impetu-2024-2/
El Ojo de Iberoamerica,2024,Produccion Grafica,Wrong Candidates,Alma DDB,de Change the Ref,Estados Unidos,ORO,,/awards/el_ojo/2024/campaigns/wrong-candidates-de-change-the-ref-alma-ddb-2024-2/
El Ojo de Iberoamerica,2024,Produccion Grafica,Second,Republica Havas,de Asociacion Lucha contra el Mal,Argentina,ORO,Realizador Lucila Blumencweig Post Prod Diego Chilliano Pais Argentina,/awards/el_ojo/2024/campaigns/second-de-asociacion-lucha-contra-el-mal-republica-havas-2024-4/
El Ojo de Iberoamerica,2024,Produccion Grafica,Generado por la maquina,DAVID Buenos Aires,de MACMA,Argentina,PLATA,Prod Poster Realizador Dana Campanello Prod AudioSonido Papa Music Pais Argentina,/awards/el_ojo/2024/campaigns/generado-por-la-maquina-de-macma-david-buenos-aires-2024-2/
El Ojo de Iberoamerica,2024,Produccion Grafica,25,Havas Peru - Republica Havas,Amnistia Internacional Peru,Peru,BRONCE,,/awards/el_ojo/2024/campaigns/25-amnistia-internacional-peru-havas-peru-republica-havas-2024-2/
El Ojo de Iberoamerica,2024,Produccion Grafica,Trip my Pic,DDB Espana,de Halcon Viajes,Espana,ORO,Prod Crowddigital Pais Espana,/awards/el_ojo/2024/campaigns/trip-my-pic-de-halcon-viajes-ddb-espana-2024-2/
