Track,Title,Brand,Agency,Category,Award Level,Board image
INTERACTIVE & IMMERSIVE EXPERIENCES,BLANK BILLBOARD,HSBC PAYME,OGILVY,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bacc73787fb1459dbc6f0a9a4818c187
INTERACTIVE & IMMERSIVE EXPERIENCES,AGED CARE CRISIS CAMPAIGN,NEW ZEALAND AGED CARE ASSOCIATION,CHEMISTRY INTERACTION,Not-for-profit / Charity / Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a80a744814ab48b498ac41ec530522bb
INTERACTIVE & IMMERSIVE EXPERIENCES,THE EMAIL,JOHN DISTILLERIES INDIA,BLUEBOT DIGITAL PVT LTD,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/19891d486fdf408791192bee78b9f1c4
INTERACTIVE & IMMERSIVE EXPERIENCES,THE LETTER,JOHN DISTILLERIES INDIA,BLUEBOT DIGITAL PVT LTD,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/196cfe866ae74d9f9393bcdc1f0b93be
INTERACTIVE & IMMERSIVE EXPERIENCES,THE WHATSAPP,JOHN DISTILLERIES INDIA,BLUEBOT DIGITAL PVT LTD,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/88d3b12508614d058e884604d3365bb9
INTERACTIVE & IMMERSIVE EXPERIENCES,MASTERPIECE,SCOTCH-MOUNT,OLIVER,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/09996afac11c4c218d7fa2f99546a450
INTERACTIVE & IMMERSIVE EXPERIENCES,PRIVACY ON THE LINE,BOSCH,BBDO CHINA,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e5c1206f6b1847e5a56ba23fea85038e
INTERACTIVE & IMMERSIVE EXPERIENCES,UNLOCK THE JOURNEY,BOWMORE,LEO BURNETT,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d3b8662273634c8f82ebf617e27738f5
INTERACTIVE & IMMERSIVE EXPERIENCES,EAT EVERYTHING BUT MAKE IT FASHION,PETBARN,HOWATSON+COMPANY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4f0d41833198497d8e08c033075886cc
INTERACTIVE & IMMERSIVE EXPERIENCES,PEE IN PUBLIC BUT MAKE IT FASHION,PETBARN,HOWATSON+COMPANY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/806b194783b5478cbff618a09290258a
INTERACTIVE & IMMERSIVE EXPERIENCES,GET STUCK BUT MAKE IT FASHION,PETBARN,HOWATSON+COMPANY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e672f8ef017047dcbc49e01dc3ee2ed1
INTERACTIVE & IMMERSIVE EXPERIENCES,DO SPLASH BUT MAKE IT FASHION,PETBARN,HOWATSON+COMPANY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/44c7287e14c84af7b1a132d819fbcd4a
INTERACTIVE & IMMERSIVE EXPERIENCES,RIPPED,OISHI,TBWA\SANTIAGO MANGADA PUNO,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/df3abedfa71143249ab028107c1dd435
INTERACTIVE & IMMERSIVE EXPERIENCES,TIED,OISHI,TBWA\SANTIAGO MANGADA PUNO,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/df6fc577329e48f681fc9bffdd29f9a5
INTERACTIVE & IMMERSIVE EXPERIENCES,STREET FOOD,DHA (LABORATORIES) CO LTD,VMLY&R THAILAND,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ed7ae584963041f2b2d0af26e7195221
INTERACTIVE & IMMERSIVE EXPERIENCES,CAMP,DHA (LABORATORIES) CO LTD,VMLY&R THAILAND,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4fcfc365a85f407d9d4433fa3a96f335
INTERACTIVE & IMMERSIVE EXPERIENCES,3,THE AD MUSEUM TOKYO / YOSHIDA HIDEO MEMORIAL FOUNDATION,DENTSU INC,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9ea5bc1c1c254c06a6953b5ec06b0bf8
INTERACTIVE & IMMERSIVE EXPERIENCES,JOSH & FRIENDS HAPPINESS,MCDONALDS INDONESIA - PT REKSO NASIONAL FOOD,MCDONALDS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/13fe404fc16b44f3a20390853a3e837f
INTERACTIVE & IMMERSIVE EXPERIENCES,DAVID & DADS HAPPINESS,MCDONALDS INDONESIA - PT REKSO NASIONAL FOOD,MCDONALDS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ef068a92561f4b838198fde457783128
INTERACTIVE & IMMERSIVE EXPERIENCES,MIA & SISTER�S HAPPINESS,MCDONALDS INDONESIA - PT REKSO NASIONAL FOOD,MCDONALDS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a7a2c15c49b94458bde689b7edd52da8
INTERACTIVE & IMMERSIVE EXPERIENCES,QT CURIOUS CURRENCIES,QT HOTELS AND RESORTS,THINKERBELL,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f5c93cf99af54ca5919b73ddfad33601
INTERACTIVE & IMMERSIVE EXPERIENCES,MCCHICKEN,MCDONALDS,DDB NEW ZEALAND,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d66bb2338e2d4934a2bb20f33dc4d809
INTERACTIVE & IMMERSIVE EXPERIENCES,QUARTER POUNDER,MCDONALDS,DDB NEW ZEALAND,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d4427b9550564d83bc1acbbb34b1d549
INTERACTIVE & IMMERSIVE EXPERIENCES,MCNUGGETS,MCDONALDS,DDB NEW ZEALAND,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/af693c6c894c43d289458884438a56bf
INTERACTIVE & IMMERSIVE EXPERIENCES,FRIES,MCDONALDS,DDB NEW ZEALAND,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9de377b3f86643c1be1110e41a94dc9f
INTERACTIVE & IMMERSIVE EXPERIENCES,CARRIAGE,MCDO PHILIPPINES,HOWS EVERYTHING,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/926f97aa0d784a9fb71a36c5ceb364e4
INTERACTIVE & IMMERSIVE EXPERIENCES,SKATEBOARD,MCDO PHILIPPINES,HOWS EVERYTHING,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/aefd54ff045245f3b4f4585ec6ea170f
INTERACTIVE & IMMERSIVE EXPERIENCES,WHOEVER YOUR DESTINATION,QANTAS,THE WORKS SYDNEY,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3827af75faa746e7ae0892eff8785647
INTERACTIVE & IMMERSIVE EXPERIENCES,WHERE ART TAKES SHAPE,MARINA BAY SANDS,FORSMAN & BODENFORS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/78b30b0986a54556b892cff3331c1dcd
INTERACTIVE & IMMERSIVE EXPERIENCES,FEET,PEDIGREE / MARS,COLENSO BBDO,Media / Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/603ea64fdbdc491dad899e2361b61229
INTERACTIVE & IMMERSIVE EXPERIENCES,WEDDING,PEDIGREE / MARS,COLENSO BBDO,Media / Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2da138eca73141519113aeff0b8f7b5f
INTERACTIVE & IMMERSIVE EXPERIENCES,FAMILY MAN,PEDIGREE / MARS,COLENSO BBDO,Media / Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c6b1fb70ecb7465b9e3880f4540d078f
INTERACTIVE & IMMERSIVE EXPERIENCES,SKY CYPHER,BMSG,SIX INC,Media / Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9f1283f38a6f42828c2f70e459da7f25
INTERACTIVE & IMMERSIVE EXPERIENCES,CLIMATE,THE GUARDIAN,HOWATSON+COMPANY,Media / Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/063a9704bfa242199175833e1da64759
INTERACTIVE & IMMERSIVE EXPERIENCES,PANDEMIC,THE GUARDIAN,HOWATSON+COMPANY,Media / Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/575e7b1f2f424e3a9a4230f1d9f5cd2b
INTERACTIVE & IMMERSIVE EXPERIENCES,UKRAINE,THE GUARDIAN,HOWATSON+COMPANY,Media / Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7b28b9b7722346ecbd2231e2fe844f51
INTERACTIVE & IMMERSIVE EXPERIENCES,GENDER,THE GUARDIAN,HOWATSON+COMPANY,Media / Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/76450e96440a403f808c9f49caf18a06
INTERACTIVE & IMMERSIVE EXPERIENCES,ANDHINI PUTRI FUTURE HOME,BCA - PT BANK CENTRAL ASIA TBK,BANK CENTRAL ASIA,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/207d3bad896547269881f7ba6ed69674
INTERACTIVE & IMMERSIVE EXPERIENCES,INDRA KUSUMA FUTURE HOME,BCA - PT BANK CENTRAL ASIA TBK,BANK CENTRAL ASIA,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b3e19d70af26487ab45a44b3cf5b9f3e
INTERACTIVE & IMMERSIVE EXPERIENCES,MERIDIAN INFINITY PRINT,MERIDIAN,THE MONKEYS PART OF ACCENTURE SONG,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/92d551912fa44232a4cbb470db49176d
INTERACTIVE & IMMERSIVE EXPERIENCES,LOST WALLETS,HSBC PAYME,OGILVY,Consumer Services / Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ce92abb8a2a842f1823c1ff05870b28c
INTERACTIVE & IMMERSIVE EXPERIENCES,ADRIAN,LAZY SNEAKERS,VMLY&R NEW ZEALAND,Not-for-profit / Charity / Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5496d39a991044d98781972eac7bf979
INTERACTIVE & IMMERSIVE EXPERIENCES,TAKE A CHANCE ! WITH MCDONALDS,MCDONALDS COMPANY JAPANLTD,DENTSU INC,Animated Digital Screens,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f81b09735a63477fabaecec9efd3b9c8
INTERACTIVE & IMMERSIVE EXPERIENCES,ONE PIECE NY TIMES SQUARE TAKE OVER,ONE PIECE,ADK MARKETING SOLUTIONS INC,Animated Digital Screens,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3736c6289d75471cb6e75edc9ebc78b7
INTERACTIVE & IMMERSIVE EXPERIENCES,EQUALITY - OUR FINAL FRONTIER,UN WOMEN AUSTRALIA,THE MONKEYS PART OF ACCENTURE SONG,Animated Digital Screens,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a196e1cf3bea4720b5c215dc61f54912
INTERACTIVE & IMMERSIVE EXPERIENCES,WHERE ART TAKES SHAPE,MARINA BAY SANDS,FORSMAN & BODENFORS,Animated Digital Screens,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0d0473ef60ab40bfbc20c33fb4a4524c
INTERACTIVE & IMMERSIVE EXPERIENCES,SCREAM FOR ICE CREAM,MCDONALDS SINGAPORE,McDONALDS,Interactive / Dynamic Digital Screens,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/13c41b7263aa4830819b806eff2cf1d2
INTERACTIVE & IMMERSIVE EXPERIENCES,CHRISTMAS LIGHTING DECORATIONS PLANNING IN TAICHUNG TAIWAN,TAICHUNG CITY GOVERNMENT,XINTIAO CREATIVE LAB,Displays,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/be94dd59dfdf434b8c262927fe5ab183
INTERACTIVE & IMMERSIVE EXPERIENCES,PANDA MART LAUNCH,FOOD PANDA PAKISTAN,CORE MEDIA,Displays,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/eec09a4866da4f0bb580c1213546f1f6
INTERACTIVE & IMMERSIVE EXPERIENCES,EXHIBITION OF FRAUDS,KOREA EXCHANGE (KRX),BAND&LINK,Displays,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f44a3bf006d444cca065e5d8143c04dc
INTERACTIVE & IMMERSIVE EXPERIENCES,MININGFUL MUSEUM,KLEENEX,HAVAS,Displays,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5786295ca006471fb73ab52137f47df7
INTERACTIVE & IMMERSIVE EXPERIENCES,THE EMERJERSEY,RELIANCE GENERAL INSURANCE,ATOM NETWORK,Promotional Items & Printed Media,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ce7319ea763e4cc08a33ff2c2f4c0e4d
INTERACTIVE & IMMERSIVE EXPERIENCES,EXHIBITION OF FRAUDS,KOREA EXCHANGE (KRX),BAND&LINK,Promotional Items & Printed Media,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2e4b177105e84dd2a01f8acadf73e524
INTERACTIVE & IMMERSIVE EXPERIENCES,PANDA MART LAUNCH,FOOD PANDA PAKISTAN,CORE MEDIA,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/748a0895f57f4206b264817aa91e8990
INTERACTIVE & IMMERSIVE EXPERIENCES,DIGITAL SHOW WINDOW,SAMSUNG,CHEIL WORLDWIDE,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/299ae0c3bca946c1a2f432fc11f52d8b
INTERACTIVE & IMMERSIVE EXPERIENCES,SAVE THE ELECTRICITY THIEVES,TBS TELEVISION,TBS TELEVISION,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/193e7016984944b681419ce96181ebaa
INTERACTIVE & IMMERSIVE EXPERIENCES,THE NORTHFACE COLDEST POP-UP STORE,THE NORTH FACE,FRED & FARID SHANGHAI,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/fcc7fe21680b47108d154b61edc598a2
INTERACTIVE & IMMERSIVE EXPERIENCES,THE CORE AGENCY - SEXPO,SEXPO,THE CORE AGENCY,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f7721f412ca64ec18bd179d71f7f9667
INTERACTIVE & IMMERSIVE EXPERIENCES,SOLAR BEEHIVE,HANWHA,INNOCEAN,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8863fe084a394d75a0ef5298f151e55c
INTERACTIVE & IMMERSIVE EXPERIENCES,CHANGE THE WALL,DIGICO KT,KT,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/042ed05e1a2d4432bd6b01d4b27a6d77
INTERACTIVE & IMMERSIVE EXPERIENCES,NETFLIX MONAS HEIST,NETFLIX,GOODSTUPH THAILAND,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/95078cfbca774a509a44c4e75476e7ac
INTERACTIVE & IMMERSIVE EXPERIENCES,SAVETHENEWJ�,JAEGERMEISTER,BBDO CHINA,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/574c6fcefdc34e74805fa66bad5e73c1
INTERACTIVE & IMMERSIVE EXPERIENCES,ADS THAT ATTACK� MUST BE THE BOYS,AMAZON,RUFUS POWERED BY INITIATIVE,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2f9b1010e9a247c687de5df98cc971fb
INTERACTIVE & IMMERSIVE EXPERIENCES,CURIOUS BOOK BAR,DEWARS,BBDO,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/29e9aa23eb344d778ec2be95e07abf01
INTERACTIVE & IMMERSIVE EXPERIENCES,FUEL STATION,NETFLIX,GIGIL,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3a43e011b80d462d9049410b9ff86d2c
INTERACTIVE & IMMERSIVE EXPERIENCES,MICRODOORS,BOND UNIVERSITY,VMLY&R,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ecb1788e4fcc4631876dab4043b7eca9
INTERACTIVE & IMMERSIVE EXPERIENCES,SPRITE COOLS DOWN CHINA�S HOTTEST SUMMER,SPRITE,ESSENCEMEDIACOM,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/629db03a6d0b45cd86b6141615930ddc
INTERACTIVE & IMMERSIVE EXPERIENCES,60000 BUBBLES WORTH OF ECOLOGICAL IMPACT BUBBLE WRAP ART IN SHIBUYA,TOYOTA,TOYOTA CONIQ PRO INC,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5867c20c2fc04e71a4bf4b89c11e3d21
INTERACTIVE & IMMERSIVE EXPERIENCES,STOCKS STREET VENDOR,STOCKBIT,STOCKBIT,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c92d7d85ad844e94948e9cd18534fc57
INTERACTIVE & IMMERSIVE EXPERIENCES,SUPER COMEDY GRAND PRIX,SEIYU,ENJIN TOKYO,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d40c0ee6376b432089825a2088acef51
INTERACTIVE & IMMERSIVE EXPERIENCES,SKY HOUSE OF THE DRAGON,NEON,THE MONKEYS PART OF ACCENTURE SONG,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/723b42905fcf45fa9d25bf69d29b74e3
INTERACTIVE & IMMERSIVE EXPERIENCES,NETFLIX MONAS HEIST,NETFLIX,GOODSTUPH THAILAND,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/95078cfbca774a509a44c4e75476e7ac
INTERACTIVE & IMMERSIVE EXPERIENCES,BRINGBACK2011,OREO,LEO BURNETT,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/996e1416923b49348bedaa36a3a422bd
INTERACTIVE & IMMERSIVE EXPERIENCES,SOUND TOUR,SPOTIFY JAPAN,GEOMETRY OGILVY JAPAN,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/27e0117ddc6c43d1966be46bb082bdad
INTERACTIVE & IMMERSIVE EXPERIENCES,TEMPLE,VIVID,PHOTOPLAY,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6e1d3eb210c4458cbbd22b2d844ef94e
INTERACTIVE & IMMERSIVE EXPERIENCES,KFC BRAINWAVE BUCKET,KFC,EDELMAN HONG KONG,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b9c235f174504d5ba81a569df92f650d
INTERACTIVE & IMMERSIVE EXPERIENCES,SKY CYPHER,BMSG,SIX INC,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0c7a25fb85bd444a84e1b8baba9f1575
INTERACTIVE & IMMERSIVE EXPERIENCES,ANTI-HATE KEYBOARD,ESPORTSID,INNOCEAN INDONESIA,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f36315ebb91e4e2782525faad797e092
INTERACTIVE & IMMERSIVE EXPERIENCES,CHATIME - SATISFY YOUR STRANGE,CHATIME,SPECIAL,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/789b9370a9274f32ba0ddf9f5c0a40fc
INTERACTIVE & IMMERSIVE EXPERIENCES,ABLE CUBES,MAXIS,LEO BURNETT,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/512a83481a724067bd2982ed495ec560
INTERACTIVE & IMMERSIVE EXPERIENCES,THE CORE AGENCY - SEXPO,SEXPO,THE CORE AGENCY,Transit,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f7721f412ca64ec18bd179d71f7f9667
INTERACTIVE & IMMERSIVE EXPERIENCES,THE GIANT HOUSE ON WHEELS,JTBC,JTBC,Transit,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bbbe2f1b5a3e451385489742790a4c98
INTERACTIVE & IMMERSIVE EXPERIENCES,EYE-OPENING ALARM TRAIN,ROHTO PHARMACEUTICAL CO,DENTSU INC,Standard Sites,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1ddff7a9473e4db59532105df9819888
INTERACTIVE & IMMERSIVE EXPERIENCES,QUICK RESTOCK?,GRAB,GRABADS,Standard Sites,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3df0f3b560114316aeffb92faaab4525
INTERACTIVE & IMMERSIVE EXPERIENCES,PHONE IT IN,SKINNY,COLENSO BBDO,Standard Sites,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/514c1c2ced2f4d838d83f70a105e7861
INTERACTIVE & IMMERSIVE EXPERIENCES,BLANK BILLBOARD,HSBC PAYME,OGILVY,Standard Sites,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/72a142db1c394d2baa8a9beff8d9805b
INTERACTIVE & IMMERSIVE EXPERIENCES,BREASTRALIA,TOMMEE TIPPEE,MANIFEST MELBOURNE,Standard Sites,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2dbaa60cce6246888d4290623a3a38c0
INTERACTIVE & IMMERSIVE EXPERIENCES,WHERE ART TAKES SHAPE,MARINA BAY SANDS,FORSMAN & BODENFORS,Standard Sites,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0d0473ef60ab40bfbc20c33fb4a4524c
INTERACTIVE & IMMERSIVE EXPERIENCES,CHOWKING GUESSWOKSCOOKING,FRESH N� FAMOUS INC,DENTSU X,Standard Sites,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/dd918b6c86594f4f990f3d7fd591bec8
INTERACTIVE & IMMERSIVE EXPERIENCES,THE PEOPLES GALLERY,NATIONAL GALLERY SINGAPORE,MULLENLOWE SINGAPORE,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/84d795775484459b81f973d54a672503
INTERACTIVE & IMMERSIVE EXPERIENCES,SOUND TOUR,SPOTIFY JAPAN,GEOMETRY OGILVY JAPAN,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/27e0117ddc6c43d1966be46bb082bdad
INTERACTIVE & IMMERSIVE EXPERIENCES,THE BAMBOO BURGER,SHAKE SHACK,KIWI COMMUNICATIONS,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4fe3433179f946a8a7f84f88ff35fdb2
INTERACTIVE & IMMERSIVE EXPERIENCES,STOCKS STREET VENDOR,STOCKBIT,STOCKBIT,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/42fe1b5bc82044a5acc4dd41923f0955
INTERACTIVE & IMMERSIVE EXPERIENCES,PET HEALTH STAND,IVORY COAT,THE ROYALS,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f9f2f4402b6e4be8924bae755bae383a
INTERACTIVE & IMMERSIVE EXPERIENCES,THE MODEL CITY 11 SCALE,SHIZUOKA CITY,HAKUHODO KETTLE INC,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/45706f323c0248e9bd956b8eb321bdfa
INTERACTIVE & IMMERSIVE EXPERIENCES,FURPHY WHAT THE TRUCK?!,LION,THINKERBELL,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7038abe359df4494993eadabefc43ebf
INTERACTIVE & IMMERSIVE EXPERIENCES,MOSS MURAL,BURBERRY,MEDIAMONKS,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e6e78633859e4994976cec0fbbeb8f44
INTERACTIVE & IMMERSIVE EXPERIENCES,THE CORE AGENCY - SEXPO,SEXPO,THE CORE AGENCY,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/485892bd5bbf4fd889b57574a4324e8f
INTERACTIVE & IMMERSIVE EXPERIENCES,REAL SCHOOL GHOST,NETFLIX,DIGITAS THAILAND,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5bc33c2988ae4d3bad21235dad4f469e
INTERACTIVE & IMMERSIVE EXPERIENCES,R PLATES,MYCAR TYRE & AUTO,TBWA\SYDNEY,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5556313e89b04ac7b79b448b4113f46c
INTERACTIVE & IMMERSIVE EXPERIENCES,HOME FOR THE HOLIDAYS,ANGLICARE WA,WUNDERMAN THOMPSON,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1c32c467ff2245aca74498d2a4600b7d
INTERACTIVE & IMMERSIVE EXPERIENCES,HYDROGEN GARBAGE TRUCK,HYUNDAI,INNOCEAN,Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/805d49af2f3543ec8cdb7f4ef69e15c8
INTERACTIVE & IMMERSIVE EXPERIENCES,LETS GO EXPO 2025 COUNTDOWN DRONE SHOW,LETS GO EXPO 2025,SKYMAGIC,Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/587b242ced4041aca14fd6c61737715b
INTERACTIVE & IMMERSIVE EXPERIENCES,HBF TRACKS CONVERSION FROM OOH TO ONLINE IN A MARKET FIRST,HBF,VISTAR MEDIA,Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b0be00e8f330423dada2e1b1e9e1f1b9
INTERACTIVE & IMMERSIVE EXPERIENCES,CELEBRATE EVERY DAY TOGETHER (AGAIN),JULIES BISCUITS,SUPERUNION,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/13e34855f18949eda17dcd3be6da413b
INTERACTIVE & IMMERSIVE EXPERIENCES,7-ELEVEN MINUTES LATE,7-ELEVEN,MULLENLOWE TREYNA,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5ca8895f496f46ecbfe8cfd8fc96804f
INTERACTIVE & IMMERSIVE EXPERIENCES,THE EMERJERSEY,RELIANCE GENERAL INSURANCE,ATOM NETWORK,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ce7319ea763e4cc08a33ff2c2f4c0e4d
INTERACTIVE & IMMERSIVE EXPERIENCES,MODERNLOVESTORY,AMAZON PRIME VIDEO INDIA,SOCHEERS,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6717b039eeff473db4ba9b78c1ce4f5e
INTERACTIVE & IMMERSIVE EXPERIENCES,SEE HONG KONG THE WAY WE DO,BLOOMBERG,BLOOMBERG LP,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a40b683cddd344c594fb279011123364
