Track,Title,Brand,Agency,Category,Award Level,Board image
SINGLE-MARKET CAMPAIGN,400 TESTS,AUDI,SAATCHI & SAATCHI BULGARIA,Use of Audio & Radio as a Medium,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/31450ed6213940639c3df298028fcf0d/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,HONDA SCENIC AUDIO,HONDA,VML,Use of Audio & Radio as a Medium,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5fcd9882e28f465c8cb937da543da33d/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,MISSED BIRTHDAYS,ITV X CALM,adam&eveDDB,Use of Audio & Radio as a Medium,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/61fdd062873a46aa9f366e517e953c35/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,THE STORY OF �SINTERKLAAS AND THE FORGET-ME-NUT�,BOL,DEPT,Use of Audio & Radio Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/012fd909e47b47dc9bb707673a290c08/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,CALL GLENN,CHILD FOCUS,VML BELGIUM,Voice Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c6111e638ea74088b873ac8177c09ae5
SINGLE-MARKET CAMPAIGN,ALEXA HAVE YOUR SAY,ACTIONAID,AMAZON,Voice Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5d686185f21744ae9d07662b712b3e50/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,PUB MUSEUMS,HEINEKEN,LEPUB,Branded Content-Podcasts,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9d343d2cd4c842eb8ce14c4f525a5887
SINGLE-MARKET CAMPAIGN,THE STORY OF �SINTERKLAAS AND THE FORGET-ME-NUT�,BOL,DEPT,Branded Content-Podcasts,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/012fd909e47b47dc9bb707673a290c08/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,THE CARBON NEGATIVE RADIO AD,SKELLEFTEA KRAFT,KID COLLECTIVE,Audio-Led Creativity,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ede26f07c26140d0aaec692dc71386ee/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,THE LAST TOUR?,NATURAL HISTORY MUSEUM,PUBLICIS KITCHEN,Audio-Led Creativity,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b6f6ae6f5c044d6fa6b60b7e151e27d0/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,WHOEVER BREATHES NEEDS THE SEA,GREENPEACE,TEAM FARNER,Audio-Led Creativity,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/83a4a75f43db4a498528188a115e25c2/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,TRAMWAY TO LOVE - THE BVG-MUSICAL OF PUBLIC TRANSPORT,BERLINER VERKEHRSBETRIEBE BVG,JUNG VON MATT AG,Audio-Led Creativity,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/293edbacbef74559b47002fae23bcb0c/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,ALEXA HAVE YOUR SAY,ACTIONAID,AMAZON,Audio-Led Creativity,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5d686185f21744ae9d07662b712b3e50/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,THE HIDDEN SOUND OF SLOVAKIA,�KODA ENYAQ COUPE,WIKTOR LEO BURNETT,Audio-Led Creativity,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/343f4c7e13414aa4bbe627164d32854c/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,RESISTRUMENTS - INSTRUMENTS FROM WEAPONS,ARTHELPS,JUNG VON MATT AG,Use of Music,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/182df1a898854d4195b4f825ccdf7602/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,DID SOMEBODY SAY JUST EAT FT CHRISTINA & LATTO,JUST EAT TAKEAWAY,McCANN,Use of Music,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f693997d36f94fc9bfdc056ede29d55c
SINGLE-MARKET CAMPAIGN,400 TESTS,AUDI,SAATCHI & SAATCHI BULGARIA,Sound Design,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f7b6cc38b5f4435caa5f48f2958e30b3/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,THE UNSAFEST JOURNEY,REFUGEASE,HAVAS,Sound Design,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/077f325b0f8b4a308f67388344ab3239/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,MANGO,FLASCHENPOST,SERVICEPLAN,Script,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg
SINGLE-MARKET CAMPAIGN,DEODORANT,FLASCHENPOST,SERVICEPLAN,Script,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg
SINGLE-MARKET CAMPAIGN,CHANGE,FLASCHENPOST,SERVICEPLAN,Script,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg
SINGLE-MARKET CAMPAIGN,CALL GLENN,CHILD FOCUS,VML BELGIUM,Casting & Performance,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c6111e638ea74088b873ac8177c09ae5
SINGLE-MARKET CAMPAIGN,MANGO,FLASCHENPOST,SERVICEPLAN,Casting & Performance,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg
SINGLE-MARKET CAMPAIGN,DEODORANT,FLASCHENPOST,SERVICEPLAN,Casting & Performance,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg
SINGLE-MARKET CAMPAIGN,CHANGE,FLASCHENPOST,SERVICEPLAN,Casting & Performance,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
SINGLE-MARKET CAMPAIGN,TRAMWAY TO LOVE - THE BVG-MUSICAL OF PUBLIC TRANSPORT,BERLINER VERKEHRSBETRIEBE BVG,JUNG VON MATT AG,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/293edbacbef74559b47002fae23bcb0c/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,MAX VS MAX - A RADIO DRAMA,MAX BURGERS,AKESTAM HOLST,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/612b705d306642d2895241124c1020e9/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,MAX VS MAX - A RADIO DRAMA,MAX BURGERS,AKESTAM HOLST,Challenger Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/612b705d306642d2895241124c1020e9/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,EVERY JINGLE RINGS A BELL,THE WAYBACK,HAVAS,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/83610bcb697f4625b912f032ced17813/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,FLASCHENPOST - THE NOT SO SUPER MARKET,FLASCHENPOST,SERVICEPLAN,Single-market Campaign,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
SINGLE-MARKET CAMPAIGN,MAX VS MAX - A RADIO DRAMA,MAX BURGERS,AKESTAM HOLST,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/612b705d306642d2895241124c1020e9/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,CALL GLENN,CHILD FOCUS,VML BELGIUM,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c6111e638ea74088b873ac8177c09ae5
SINGLE-MARKET CAMPAIGN,OPEN TO DIVERSITY - CLOSED TO EXCLUSION THE MOST INCLUSIVE CHRISTMAS ADDRESS,OPEN TO DIVERSITY - CLOSED TO EXCLUSION,JUNG VON MATT AG,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b03c27425b25455a84bdd1dc25be2d74/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,855-HOW-TO-QUIT-OPIOIDS,ANZEN HEALTH,SERVICEPLAN,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/98e6d029fc66470e9b659b43cf5831b6/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,THE SOUND OF MATRA,TIXA HUNGARY KFT - BLACK NOISE FESTIVAL,MEDIATOR GROUP LTD,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5972f9cce71a40dcaaa9bd91e6da2c4c/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,SAFETY FEATURES,OVK PARENTS OF ROAD VICTIMS,HAPPINESS AN FCB ALLIANCE,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/48d472d038bc4acb83ad0d72b2e46b3f/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,XMASMR,OUR AGENCY,OLIVER,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f0bc2518b6b84659919bc8c9ce7b5f66
SINGLE-MARKET CAMPAIGN,FLASCHENPOST - THE NOT SO SUPER MARKET,FLASCHENPOST,SERVICEPLAN,Use of Humour,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
SINGLE-MARKET CAMPAIGN,MAX VS MAX - A RADIO DRAMA,MAX BURGERS,AKESTAM HOLST,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/612b705d306642d2895241124c1020e9/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,XMASMR,OUR AGENCY,OLIVER,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/7513641481e64b3a9892e24dfec6431d/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,THE LAST TOUR?,NATURAL HISTORY MUSEUM,PUBLICIS KITCHEN,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b6f6ae6f5c044d6fa6b60b7e151e27d0/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,THE SOUND OF PRIDE,CIG ARCIGAY MILANO,TBWA\ITALIA,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/00bb1660b1d24dbbaa015b86f4bc2de8/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,MISSED BIRTHDAYS,ITV X CALM,adam&eveDDB,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/61fdd062873a46aa9f366e517e953c35/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,THE CARBON NEGATIVE RADIO AD,SKELLEFTEA KRAFT,KID COLLECTIVE,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ede26f07c26140d0aaec692dc71386ee/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,TREMORS VS TREMORS,UNIVERSITY COLLEGE LONDON,INNOCEAN BERLIN,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/36754556c68044e0bdce9b12e4ea3a98
SINGLE-MARKET CAMPAIGN,855-HOW-TO-QUIT-OPIOIDS,ANZEN HEALTH,SERVICEPLAN,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6bb6fe8fd55d4656a00e427f7defc717
SINGLE-MARKET CAMPAIGN,EMOTION DETECTION,MEDIAMARKTSATURN,SAATCHI & SAATCHI,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg
SINGLE-MARKET CAMPAIGN,COOKING PASTA,MEDIAMARKTSATURN,SAATCHI & SAATCHI,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg
SINGLE-MARKET CAMPAIGN,AUTO CORRECT,MEDIAMARKTSATURN,SAATCHI & SAATCHI,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg
SINGLE-MARKET CAMPAIGN,DOG DROOL,CLIMAX,JOGA,Media-Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/973d38f527014bd899777572434fdf36/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,FLIP-FLOPS,CLIMAX,JOGA,Media-Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6253a0e0f11c445f9a6832782ae43bd2/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,XMASMR,OUR AGENCY,OLIVER,Consumer Services-Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f0bc2518b6b84659919bc8c9ce7b5f66
SINGLE-MARKET CAMPAIGN,MUSICAL MEMORIES,TEAM ALZHEIMER,PUBLICIS,Not-for-Profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f7e697f5caaf4267bc7d8353a4d00c2a
SINGLE-MARKET CAMPAIGN,OZONE HOW TO SOLVE AN ENVIRONMENTAL CRISIS,EUROPEAN INVESTMENT BANK,EUROPEAN INVESTMENT BANK,Not-for-Profit - Charity - Government,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
SINGLE-MARKET CAMPAIGN,FIGHT NIGHT,NOLLALINJA,TBWA\Helsinki,Not-for-Profit - Charity - Government,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg
SINGLE-MARKET CAMPAIGN,NEW YEAR S CELEBRATION?,MAGNA - CHILDREN AT RISK,ISTROPOLITANA OGILVY,Not-for-Profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/bd222f4221144471aaa35039a0159631/storyboard_000008.jpg
SINGLE-MARKET CAMPAIGN,ALEXA HAVE YOUR SAY,ACTIONAID,AMAZON,Not-for-Profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/428675b56a5c48cd87a7025cf52b0381
SINGLE-MARKET CAMPAIGN,SAFETY FEATURES,OVK PARENTS OF ROAD VICTIMS,HAPPINESS AN FCB ALLIANCE,Not-for-Profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/48d472d038bc4acb83ad0d72b2e46b3f/storyboard_000008.jpg
REAL-TIME RESPONSE,OLYMPIC CURRY,MCDONALD S,DDB PARIS,Real-time Response,Grand Prix,https://ascentialcdn.filespin.io/api/v1/conversion/08009d00c991420f828ddb6f2d6cf933
REAL-TIME RESPONSE,ALDIDAS,ALDI UK,McCANN MANCHESTER,Challenger Brand,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/d770120b96d742d5a44a91b6f1d295b0
REAL-TIME RESPONSE,IKEA - SLEEPFLUENCER,IKEA,AKESTAM HOLST,Breakthrough on a Budget,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/4a37f344a54d44e19e870431d98ae694
REAL-TIME RESPONSE,IKEA - SLEEPFLUENCER,IKEA,AKESTAM HOLST,Consumer Goods,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/4a37f344a54d44e19e870431d98ae694
REAL-TIME RESPONSE,THE WILD ALGORITHM,INSTITUO AMPARA ANIMAL,EDELMAN SPAIN,Social Listening & Insight,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/d5645ba25e234b2386e75ff05a95cd4f
REAL-TIME RESPONSE,THE UNNOTICEABLE WHOPPER,BURGER KING,BUZZMAN,Co-Creation & User Generated Content,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/995503e9bb594d3f80c3acf76da346be
REAL-TIME RESPONSE,TRUST THE TWIST,OREO,LEPUB,Social Behaviour & Cultural Insight,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/84df781effab44478953e08defbfa160
REAL-TIME RESPONSE,ASSUME THAT I CAN,COORDOWN,INDIANA PRODUCTION COMPANY,Not-for-profit - Charity - Government,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/16a32c06ca9d4517915b8d30ccd12280
REAL-TIME RESPONSE,ALDIDAS,ALDI UK,McCANN MANCHESTER,Innovative Engagement of Community,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/d770120b96d742d5a44a91b6f1d295b0
REAL-TIME RESPONSE,THE SOCIAL SWAP,HEINEKEN�,EDELMAN,Innovative Use of Creators Influencers or Celebrities,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/65e2f2bd19ff41a4a66302c0ad495e5a
REAL-TIME RESPONSE,FASHION AGAINST FASCISM,LAUT GEGEN NAZIS,JUNG VON MATT AG,Social Behaviour & Cultural Insight,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/caee93f82fe640dab59441035b17dc80
REAL-TIME RESPONSE,RAINBOW WOOL,SCHAFEREI STUCKE,SERVICEPLAN,Social Behaviour & Cultural Insight,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/92ec6d13a62a43b0beea07b5b7695f62
REAL-TIME RESPONSE,THE CHEEKY CONTROLLER,XBOX,McCANN,Use of Humour,Bronze,https://ascentialcdn.filespin.io/api/v1/conversion/b2053c037bcb423091477e8653cbec9f
REAL-TIME RESPONSE,THE UNNOTICEABLE WHOPPER,BURGER KING,BUZZMAN,Travel Leisure Retail Restaurants & Fast Food Chains,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/995503e9bb594d3f80c3acf76da346be
REAL-TIME RESPONSE,OLYMPIC CURRY,MCDONALD S,DDB PARIS,Community Management,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/08009d00c991420f828ddb6f2d6cf933
REAL-TIME RESPONSE,THE SOCIAL SWAP,HEINEKEN�,EDELMAN,Real-time Response,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/65e2f2bd19ff41a4a66302c0ad495e5a
REAL-TIME RESPONSE,TRUST THE TWIST,OREO,LEPUB,Innovative Engagement of Community,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/84df781effab44478953e08defbfa160
REAL-TIME RESPONSE,NEW YEAR S EVE ROBBERY,NETFLIX - HIJOS DE RIVERA,CYW,Innovative Use of Creators Influencers or Celebrities,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/3279f30b817e4f7ca0d21f3ba74ecdb4
REAL-TIME RESPONSE,THE RUGENWALDER WURSTPROMOTER,RUGENWALDER MUHLE,SERVICEPLAN,Creator Influencer and Celebrity Partnerships,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/b3b65ab70e924db9b810e30d6341b4fe
REAL-TIME RESPONSE,THE CHEEKY CONTROLLER,XBOX,McCANN,Creator Influencer and Celebrity Partnerships,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/b2053c037bcb423091477e8653cbec9f
REAL-TIME RESPONSE,RAINBOW WOOL,SCHAFEREI STUCKE,SERVICEPLAN,Creator Influencer and Celebrity Partnerships,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/33ed1110710b4615af7df45033cdc141
REAL-TIME RESPONSE,ALDIDAS,ALDI UK,McCANN MANCHESTER,Co-Creation & User Generated Content,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/d770120b96d742d5a44a91b6f1d295b0
REAL-TIME RESPONSE,ASSUME THAT I CAN,COORDOWN,INDIANA PRODUCTION COMPANY,Co-Creation & User Generated Content,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/16a32c06ca9d4517915b8d30ccd12280
REAL-TIME RESPONSE,THE WILD ALGORITHM,INSTITUO AMPARA ANIMAL,EDELMAN SPAIN,Single-market Campaign,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/d5645ba25e234b2386e75ff05a95cd4f
REAL-TIME RESPONSE,THE BIG MAC CONSPIRACY,MCDONALD S,NORD DDB,Use of Humour,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/92a7b34d8f6c45dfbbcc803186323726
REAL-TIME RESPONSE,THE UNNOTICEABLE WHOPPER,BURGER KING,BUZZMAN,Breakthrough on a Budget,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/995503e9bb594d3f80c3acf76da346be
REAL-TIME RESPONSE,THE TRUE ID CARD,NYX PROFESSIONAL MAKEUP,BUZZMAN,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/0b34949d3a0c432a9869e8f1ca92696d
REAL-TIME RESPONSE,COCA-COLA EQUALIZING BOARDS,COCA-COLA,VML,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/df0caa1178a845d8862046249c020004
REAL-TIME RESPONSE,THE BOUILLON BAG,KNORR,MULLENLOWE UK,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c96841b674e44df987fdecd8fc0b844e
REAL-TIME RESPONSE,LUNDUN CALLIN,ADIDAS,MNSTR,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d06a38b6de3c4c3ea476a77ce2922000
REAL-TIME RESPONSE,BRAUN SHAVEFOREVER - THE LONGEST AND PROBABLY MOST BORING PRODUCT TEST IN THE WORLD LIVE ON TWITCH,PROCTER & GAMBLE,ARTUS INTERACTIVE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c9e6a298e176402eb7219f6590cf6495
REAL-TIME RESPONSE,R5 S COMEBACK,RENAULT,RAZORFISH,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/69016afd9b114488a989e3971391901c
REAL-TIME RESPONSE,TRUST THE TWIST,OREO,LEPUB,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/84df781effab44478953e08defbfa160
REAL-TIME RESPONSE,MAINCHARACTERENERGY,ZALANDO,DENTSU CREATIVE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a056a391bd024bce96884ab0d9605152
REAL-TIME RESPONSE,THE DON T DIE BAG,DRMAX,THIS IS LOCCO,Healthcare,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a3f1f13ae96f449395ec2ef61a46e352
REAL-TIME RESPONSE,SATURDAY THE MOVIE,WEEKDAY,TIKTOK,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/aac3a346073f47a493cf720c29bf9a94
REAL-TIME RESPONSE,7 SECONDS TREASURE HUNT,NISSAN,TBWA\G1,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/44c0e4e0bf6543d3805fd71eeccd64f2
REAL-TIME RESPONSE,BEHIND THE SCENES OF A CRUISE SHIP,COSTA CROCIERE,CIAOPEOPLE,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/67baa762e20941e1b3e2d752fdebedb2
REAL-TIME RESPONSE,AUTFLUENCER,AUSTRIA TOUSIM,SERVICEPLAN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/89234f8022364a21a08c69a6d61ab2d3
REAL-TIME RESPONSE,UNBELIEVABLY CLOSE,AUSTRIA TOURISM,SERVICEPLAN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9e2e9b15385247618b411c7071afffbb
REAL-TIME RESPONSE,LOOK FOR LOOKS,ZALANDO,MORTIERBRIGADE,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b3bc5e8786bb47d8bff103895200aa5b
REAL-TIME RESPONSE,SUMMER HITS SYMPTOMPS,SPOTIFY,DENTSU CREATIVE,Media-Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/658e1ef5f7864a1e8c46b43484abfe22
REAL-TIME RESPONSE,FASHION AGAINST FASCISM,LAUT GEGEN NAZIS,JUNG VON MATT AG,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ca8f5010d53b43e5838754d991096f81
REAL-TIME RESPONSE,TH3 EXT1NTION NUMB3RS,WORLD WILDLIFE FUND WWF,ACCENTURE SONG,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/473f78817f074c6fa34a8ee94f57cc10
REAL-TIME RESPONSE,CARBON TRACKER,MYCLIMATE,JUNG VON MATT AG,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/eb82bca58e8747d290d0ca601da0a9ea
REAL-TIME RESPONSE,CUTCAKES,TERRE DES FEMMES,TBWA,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5882f02e5ab34b5886160c37431f5b41
REAL-TIME RESPONSE,COCA-COLA EQUALIZING BOARDS,COCA-COLA,VML,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/df0caa1178a845d8862046249c020004
REAL-TIME RESPONSE,ROJOCUCU,GARNIER L OREAL,PUBLICIS SPAIN,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e95eacb2a1824fbea3867ca848b29eaa
REAL-TIME RESPONSE,KIEHLS KIDS,KIEHLS,MARCEL,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2a3cb3584f4a455aa7936d6b168258c9
REAL-TIME RESPONSE,SWING IT GIRLS,LEMONADE DOLLS,HAVAS,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4051d474a3154de2b6d2d6ce304689c5
REAL-TIME RESPONSE,THE CLIMATE GAMES,WORLD WILDLIFE FUND WWF,TRY,Real-time Response,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/51e95a26e33947f895cbbfe2fdd1a792/storyboard_000008.jpg
REAL-TIME RESPONSE,FASHION AGAINST FASCISM,LAUT GEGEN NAZIS,JUNG VON MATT AG,Social Listening & Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c7d5ac27c7d941df942c61f1bb24374b
REAL-TIME RESPONSE,MAINCHARACTERENERGY,ZALANDO,DENTSU CREATIVE,Social Listening & Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b5f51d2638ca42c49c605c4c31540d48
REAL-TIME RESPONSE,THE SOCIAL SWAP,HEINEKEN�,EDELMAN,Innovative Engagement of Community,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/65e2f2bd19ff41a4a66302c0ad495e5a
