Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image,Permalink
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,PRINCESS,MCDONALDS,LEO BURNETT,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/81aedc15b8154770837febb6bfb9c070,/awards/dubai_lynx/2023/campaigns/princess-mcdonalds-leo-burnett-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,MERMAID,MCDONALDS,LEO BURNETT,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/221b88ceaae64a8bb1675816d3d92fa3,/awards/dubai_lynx/2023/campaigns/mermaid-mcdonalds-leo-burnett-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,CAPTAIN,MCDONALDS,LEO BURNETT,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/45b4b70d0aa3449e84e94842a37c465c,/awards/dubai_lynx/2023/campaigns/captain-mcdonalds-leo-burnett-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,ONE-STAR 1,DELIVEROO,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/03f4d5f7c89d44538434dedfd88dcae9,/awards/dubai_lynx/2023/campaigns/one-star-1-deliveroo-and-us-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,FAILURE NO1,HARDEES,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/74da1553279c42b986af84705cf33b14,/awards/dubai_lynx/2023/campaigns/failure-no1-hardees-and-us-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,FAILURE NO2,HARDEES,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3e243f6e83ca414a8143e34695331c98,/awards/dubai_lynx/2023/campaigns/failure-no2-hardees-and-us-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,ONE-STAR 2,DELIVEROO,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2e45d3fbda1848488348c835d22c72e1,/awards/dubai_lynx/2023/campaigns/one-star-2-deliveroo-and-us-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,ONE-STAR 3,DELIVEROO,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ac65d453b50b41cba64fd77b5ffe2d40,/awards/dubai_lynx/2023/campaigns/one-star-3-deliveroo-and-us-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,ONE-STAR 4,DELIVEROO,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c27def25b8ba4c88945d4776e90fa558,/awards/dubai_lynx/2023/campaigns/one-star-4-deliveroo-and-us-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,ONE-STAR 5,DELIVEROO,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3c372759e9a94b79932af386d6c22efd,/awards/dubai_lynx/2023/campaigns/one-star-5-deliveroo-and-us-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,ONE-STAR 6,DELIVEROO,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0f04230176fe4594aa056281e1545f1e,/awards/dubai_lynx/2023/campaigns/one-star-6-deliveroo-and-us-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,FAILURE NO3,HARDEES,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d3d6d34aa8fc4604b44b9a74d5896a2b,/awards/dubai_lynx/2023/campaigns/failure-no3-hardees-and-us-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,FAILURE NO4,HARDEES,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f7052e0c975b45029569ddc18e29ef47,/awards/dubai_lynx/2023/campaigns/failure-no4-hardees-and-us-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,FAILURE NO5,HARDEES,? AND US,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/98c23da166e5430f9b5206742991a039,/awards/dubai_lynx/2023/campaigns/failure-no5-hardees-and-us-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SALON RUMORS,LOTO LIBANAIS,IMPACT BBDO,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/daf75df989b14f85a10694ad9f35f7cb,/awards/dubai_lynx/2023/campaigns/salon-rumors-loto-libanais-impact-bbdo-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,OFFICE RUMORS,LOTO LIBANAIS,IMPACT BBDO,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/fd2dbabfd12b46b396ab550f08126e2b,/awards/dubai_lynx/2023/campaigns/office-rumors-loto-libanais-impact-bbdo-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SOLE MUSIC 1,ANGHAMI,? AND US,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8e7e300c23a141bd94583321928018dc,/awards/dubai_lynx/2023/campaigns/sole-music-1-anghami-and-us-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SOLE MUSIC 2,ANGHAMI,? AND US,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e55d2d4902c9469485696742e7025a1b,/awards/dubai_lynx/2023/campaigns/sole-music-2-anghami-and-us-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SOLE MUSIC 3,ANGHAMI,? AND US,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/35358adfa89f44168ae9e03c4bb59e64,/awards/dubai_lynx/2023/campaigns/sole-music-3-anghami-and-us-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,VIDEO EDITING,SAE SHORT COURSES,TEAM RED DOT,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1e5f6472640c4b06874475df38725916,/awards/dubai_lynx/2023/campaigns/video-editing-sae-short-courses-team-red-dot-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,AUDIO ENGINEERING,SAE SHORT COURSES,TEAM RED DOT,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ca9cfbbbb6444b1b806ff82b40e4c843,/awards/dubai_lynx/2023/campaigns/audio-engineering-sae-short-courses-team-red-dot-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,GAME DEVELOPMENT,SAE SHORT COURSES,TEAM RED DOT,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/70001cf2b70547c19b52d043a3a5645c,/awards/dubai_lynx/2023/campaigns/game-development-sae-short-courses-team-red-dot-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,HAIR IS NOT A CRIME,CLOONEY FOUNDATION FOR JUSTICE,FP7 McCANN,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c90f80878b434be7907227cb52bd2ec9,/awards/dubai_lynx/2023/campaigns/hair-is-not-a-crime-clooney-foundation-for-justice-fp7-mccann-2023-3/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SPOTIFY WRAPPED,SPOTIFY,XELEMENT AGENCY,Displays,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cf61a1f302c847b0b1ed949f319af50a,/awards/dubai_lynx/2023/campaigns/spotify-wrapped-spotify-xelement-agency-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,UNSEEN TEARS,HOME CENTRE,LEO BURNETT,Displays,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f2e345bbd6a64a9494857757bc44f939,/awards/dubai_lynx/2023/campaigns/unseen-tears-home-centre-leo-burnett-2023-4/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,MEET THE HEROES,BARISTA LEBANON,PUBLICIS LEVANT,Displays,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/317f3e2da3ff4d99a9cad9bd718f52d1,/awards/dubai_lynx/2023/campaigns/meet-the-heroes-barista-lebanon-publicis-levant-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,THE WATER OF JUSTICE,THE TUNISIAN LEAGUE FOR THE DEFENSE OF HUMAN RIGHTS LTDH,3SG,Promotional Items & Printed Media,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/fd281ebf81e44331bde1d4232b398507,/awards/dubai_lynx/2023/campaigns/the-water-of-justice-the-tunisian-league-for-the-defense-of-human-rights-ltdh-3sg-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,MEET THE HEROES,BARISTA LEBANON,PUBLICIS LEVANT,Promotional Items & Printed Media,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6a277c2890d04b55b30f67da3e76ffd3,/awards/dubai_lynx/2023/campaigns/meet-the-heroes-barista-lebanon-publicis-levant-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,IM POSSIBLE COURT,ADIDAS,HAVAS MIDDLE EAST,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/49ec14838cb841bdbcb0aeb05cc60e9e,/awards/dubai_lynx/2023/campaigns/im-possible-court-adidas-havas-middle-east-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,NO TO CHOLERA,MILTON,PIMO,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c368c723fdf14cc8bf4ed00338639c34,/awards/dubai_lynx/2023/campaigns/no-to-cholera-milton-pimo-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SPOTIFY WRAPPED,SPOTIFY,XELEMENT AGENCY,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cf61a1f302c847b0b1ed949f319af50a,/awards/dubai_lynx/2023/campaigns/spotify-wrapped-spotify-xelement-agency-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SEPHORAS SUMMER ON WHEELS,SEPHORA MIDDLE EAST,BY NIGGI,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2c06b444093947859e517d00ac45c2dd,/awards/dubai_lynx/2023/campaigns/sephoras-summer-on-wheels-sephora-middle-east-by-niggi-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,THE EQUAL PLAY BILLBOARD,ADIDAS,FP7 McCANN,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2cb68ab73730496b9f542a6a6ec73cae,/awards/dubai_lynx/2023/campaigns/the-equal-play-billboard-adidas-fp7-mccann-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,TIDE BRIGHTENS THE NIGHTS,TIDE,LEO BURNETT,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/96b127550d104162b3b4111729775916,/awards/dubai_lynx/2023/campaigns/tide-brightens-the-nights-tide-leo-burnett-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SUPER STAR SIGNAL,HARDEES,? AND US,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3f2278d563b8436697298e9f922fc194,/awards/dubai_lynx/2023/campaigns/super-star-signal-hardees-and-us-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SHRINE SAVIORS,YOKOHAMA TIRES / ROADS FOR LIFE,IMPACT BBDO,Special Build,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/404400171b1545edb751570c72f62739,/awards/dubai_lynx/2023/campaigns/shrine-saviors-yokohama-tires-roads-for-life-impact-bbdo-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,AN INVITATION TO THE FUTURE,UAE GOVERNMENT MEDIA OFFICE,MULLENLOWE MENA,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/59947f5c9cae468d93526d6665ea5d2a,/awards/dubai_lynx/2023/campaigns/an-invitation-to-the-future-uae-government-media-office-mullenlowe-mena-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,RACE FOR LIFE,BEEAH,LEO BURNETT,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bc69f48cf51046688f0419a4dd6bf473,/awards/dubai_lynx/2023/campaigns/race-for-life-beeah-leo-burnett-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,A GRADUATION CEREMONY,VISA,SAATCHI & SAATCHI ME,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/155eacfd835d4315bab83abb93374f23,/awards/dubai_lynx/2023/campaigns/a-graduation-ceremony-visa-saatchi-and-saatchi-me-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,THE CURRENCY OF CORRUPTION,LEBANESE TRANSPARENCY ASSOCIATION (LTA),LEO BURNETT,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7d454aff5c7d4fdea9dd5f21eb06e5e0,/awards/dubai_lynx/2023/campaigns/the-currency-of-corruption-lebanese-transparency-association-lta-leo-burnett-2023-3/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,WE MISS LEBANON,LEBANESE BROADCASTING CORPORATION INTERNATIONAL,IMPACT BBDO,Live Advertising & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/165ebc6b7fc44737a3524c453cc12d60,/awards/dubai_lynx/2023/campaigns/we-miss-lebanon-lebanese-broadcasting-corporation-international-impact-bbdo-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,AN INVITATION TO THE FUTURE,UAE GOVERNMENT MEDIA OFFICE,MULLENLOWE MENA,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/59947f5c9cae468d93526d6665ea5d2a,/awards/dubai_lynx/2023/campaigns/an-invitation-to-the-future-uae-government-media-office-mullenlowe-mena-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SUPER STAR SIGNAL,HARDEES,? AND US,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3f2278d563b8436697298e9f922fc194,/awards/dubai_lynx/2023/campaigns/super-star-signal-hardees-and-us-2023-3/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SPOTIFY ARCADE,SPOTIFY,XELEMENT AGENCY,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9e7e01f03f6844b698261e2c3dc13e83,/awards/dubai_lynx/2023/campaigns/spotify-arcade-spotify-xelement-agency-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SOLE MUSIC,ANGHAMI,? AND US,Interactive & Immersive Experiences,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c6784c38de3443f09ef90da14351e365,/awards/dubai_lynx/2023/campaigns/sole-music-anghami-and-us-2023-5/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SEPHORAS SUMMER ON WHEELS,SEPHORA MIDDLE EAST,BY NIGGI,Transit,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2c06b444093947859e517d00ac45c2dd,/awards/dubai_lynx/2023/campaigns/sephoras-summer-on-wheels-sephora-middle-east-by-niggi-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,THE BILLBOARD HIJACK,BURGER KING KUWAIT,M&C SAATCHI,Standard Sites,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ffb5f6796ca0485bb97d9d940982ac0c,/awards/dubai_lynx/2023/campaigns/the-billboard-hijack-burger-king-kuwait-m-and-c-saatchi-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,MAGNUM HOUSE OF PLEASURE,MAGNUM,MULLENLOWE ISTANBUL,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/15b04f18a3384cb0bdcdc00a5455d524,/awards/dubai_lynx/2023/campaigns/magnum-house-of-pleasure-magnum-mullenlowe-istanbul-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,AN INVITATION TO THE FUTURE,UAE GOVERNMENT MEDIA OFFICE,MULLENLOWE MENA,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/59947f5c9cae468d93526d6665ea5d2a,/awards/dubai_lynx/2023/campaigns/an-invitation-to-the-future-uae-government-media-office-mullenlowe-mena-2023-3/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,MCSWINGS,MCDONALDS,LEO BURNETT,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6ce6cd77c0174240a07c3825d22ff4d1,/awards/dubai_lynx/2023/campaigns/mcswings-mcdonalds-leo-burnett-2023-3/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SEPHORAS SUMMER ON WHEELS,SEPHORA MIDDLE EAST,BY NIGGI,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2c06b444093947859e517d00ac45c2dd,/awards/dubai_lynx/2023/campaigns/sephoras-summer-on-wheels-sephora-middle-east-by-niggi-2023-3/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,TIME TO READ,KINOKUNIYA,SAATCHI & SAATCHI ME,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e269c4448104492da8a406ae48dedcd9,/awards/dubai_lynx/2023/campaigns/time-to-read-kinokuniya-saatchi-and-saatchi-me-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,THE EQUAL PLAY BILLBOARD,ADIDAS,FP7 McCANN,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2cb68ab73730496b9f542a6a6ec73cae,/awards/dubai_lynx/2023/campaigns/the-equal-play-billboard-adidas-fp7-mccann-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,THE CURRENCY OF CORRUPTION,LEBANESE TRANSPARENCY ASSOCIATION (LTA),LEO BURNETT,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7d454aff5c7d4fdea9dd5f21eb06e5e0,/awards/dubai_lynx/2023/campaigns/the-currency-of-corruption-lebanese-transparency-association-lta-leo-burnett-2023-4/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SHRINE SAVIORS,YOKOHAMA TIRES / ROADS FOR LIFE,IMPACT BBDO,Ambient Outdoor,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/404400171b1545edb751570c72f62739,/awards/dubai_lynx/2023/campaigns/shrine-saviors-yokohama-tires-roads-for-life-impact-bbdo-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,UNAIMAGINABLE,HARDEES,? AND US,Technology,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0e3d2f6d27344a5fa70ce697015a7fd4,/awards/dubai_lynx/2023/campaigns/unaimaginable-hardees-and-us-2023-3/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,MILAAP ONE BOND ONE BLEND,PROJECT CHAIWALA,LEO BURNETT,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/63ac4beed21b491786e8985a589d21ac,/awards/dubai_lynx/2023/campaigns/milaap-one-bond-one-blend-project-chaiwala-leo-burnett-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,RICHER RUMORS,LOTO LIBANAIS,IMPACT BBDO,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/23cf569c8b054a1ca6c3cf6fc462fbaa,/awards/dubai_lynx/2023/campaigns/richer-rumors-loto-libanais-impact-bbdo-2023-3/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,WE MISS LEBANON,LEBANESE BROADCASTING CORPORATION INTERNATIONAL,IMPACT BBDO,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/165ebc6b7fc44737a3524c453cc12d60,/awards/dubai_lynx/2023/campaigns/we-miss-lebanon-lebanese-broadcasting-corporation-international-impact-bbdo-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SPOTIFY WRAPPED,SPOTIFY,XELEMENT AGENCY,Single Market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/140381b4fe8a4eb4aa37dc3c716e0675,/awards/dubai_lynx/2023/campaigns/spotify-wrapped-spotify-xelement-agency-2023-3/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SEPHORAS SUMMER ON WHEELS,SEPHORA MIDDLE EAST,BY NIGGI,Single Market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2c06b444093947859e517d00ac45c2dd,/awards/dubai_lynx/2023/campaigns/sephoras-summer-on-wheels-sephora-middle-east-by-niggi-2023-4/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,TIDE BRIGHTENS THE NIGHTS,TIDE,LEO BURNETT,Single Market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2dd9ba0728fe48faa3449067985f0121,/awards/dubai_lynx/2023/campaigns/tide-brightens-the-nights-tide-leo-burnett-2023-3/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,COUCH COUNSELLING,IKEA,IMPACT BBDO,Single Market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f6ade9411b3c4cf4965285b2f4493d0c,/awards/dubai_lynx/2023/campaigns/couch-counselling-ikea-impact-bbdo-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,THE REVOLUTION OF COLORS,TINOL,PHENOMENA,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a1efb33805054bf7b80036ccab9b46fd,/awards/dubai_lynx/2023/campaigns/the-revolution-of-colors-tinol-phenomena-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,IM POSSIBLE BILLBOARDS,ADIDAS,HAVAS MIDDLE EAST,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/55d39b3d934d4ca3ada8e8e6dc168063,/awards/dubai_lynx/2023/campaigns/im-possible-billboards-adidas-havas-middle-east-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,THE DRIVE THRU SCHOOL,MCDONALDS,LEO BURNETT,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c9c981748c344c92b78be763fc6848da,/awards/dubai_lynx/2023/campaigns/the-drive-thru-school-mcdonalds-leo-burnett-2023-3/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,EXPERIENCEJORDAIN,JORDAN TOURISM BOARD,ADPRO COMMUNICATIONS,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/00b8d9b1e8be402c9e7ddb590f64fac1,/awards/dubai_lynx/2023/campaigns/experiencejordain-jordan-tourism-board-adpro-communications-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,TIME TO READ,KINOKUNIYA,SAATCHI & SAATCHI ME,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f638f88295cc43bf83e0242a8b399a36,/awards/dubai_lynx/2023/campaigns/time-to-read-kinokuniya-saatchi-and-saatchi-me-2023-3/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,THE CALL OF ADVENTURE,JEEP,PUBLICIS MIDDLE EAST,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2b873a1eb8f64138a39c1ab70f8e50b1,/awards/dubai_lynx/2023/campaigns/the-call-of-adventure-jeep-publicis-middle-east-2023-3/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,THE FIRST OUTDOOR ARABIC DICTIONARY,AL ARABIA OOH,THE BOLD GROUP,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cca830bcbe6e40008b3d5278e21da7f1,/awards/dubai_lynx/2023/campaigns/the-first-outdoor-arabic-dictionary-al-arabia-ooh-the-bold-group-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,UNAIMAGINABLE,HARDEES,? AND US,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1812fef5bec140d1a2d9f69f3c7c61f8,/awards/dubai_lynx/2023/campaigns/unaimaginable-hardees-and-us-2023-4/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,WHAT WE GROW,PEPSICO,IMPACT BBDO,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4bf84e8a64a24715be67be23408f26f4,/awards/dubai_lynx/2023/campaigns/what-we-grow-pepsico-impact-bbdo-2023/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,IMPOSSIBLE,ADIDAS,IMPACT BBDO,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ec7fe09d62e64298a9f4fbe32937378e,/awards/dubai_lynx/2023/campaigns/impossible-adidas-impact-bbdo-2023-2/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,SHRINE SAVIORS,YOKOHAMA TIRES / ROADS FOR LIFE,IMPACT BBDO,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/404400171b1545edb751570c72f62739,/awards/dubai_lynx/2023/campaigns/shrine-saviors-yokohama-tires-roads-for-life-impact-bbdo-2023-3/
Dubai Lynx,2023,LIVE ADVERTISING & EVENTS,RICHER RUMORS,LOTO LIBANAIS,IMPACT BBDO,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/23cf569c8b054a1ca6c3cf6fc462fbaa,/awards/dubai_lynx/2023/campaigns/richer-rumors-loto-libanais-impact-bbdo-2023-4/
